# F11926_102.txt 
# Nodes 
99
# Arcs 
356
# Required Edges 
93
# Num Intervals 
10
# Arcs and travel times 
1	2	512	603	603	564	580	604	609	732	533	515
12	13	164	252	270	203	211	201	199	207	184	176
23	24	164	200	220	206	201	219	211	227	202	166
34	35	7	7	7	7	7	7	7	7	7	7
45	46	180	286	223	209	202	225	237	297	218	183
56	57	316	222	255	238	232	264	435	375	331	204
67	68	616	724	701	678	685	681	673	695	622	591
78	79	256	323	352	311	311	335	340	416	282	263
89	90	126	192	175	181	180	181	204	209	148	126
2	3	86	102	100	109	88	110	112	96	95	86
13	14	486	664	593	598	535	558	610	683	535	486
24	25	250	323	311	278	273	304	314	379	284	236
35	36	297	378	398	355	351	375	383	388	331	321
46	47	614	762	702	687	691	691	687	750	624	599
57	58	150	181	210	205	209	205	208	177	150	150
68	69	256	322	334	310	346	318	357	448	334	256
79	80	275	291	320	318	320	309	343	400	285	278
90	91	425	468	486	480	455	523	497	548	484	425
3	4	227	325	293	291	237	284	280	286	263	208
14	15	401	466	468	432	415	434	435	532	423	401
25	26	136	162	170	157	166	164	166	189	159	136
36	37	374	482	496	481	424	502	513	565	449	374
47	48	749	941	875	847	860	894	929	1093	849	749
58	59	661	691	777	709	724	727	773	797	668	646
69	70	441	534	517	502	489	541	543	657	514	450
80	81	420	474	511	476	470	463	484	535	448	434
91	92	693	749	825	800	784	805	855	847	725	677
4	5	234	324	314	294	272	304	320	346	265	255
15	16	466	505	488	489	472	500	502	530	484	452
26	27	86	99	132	130	88	113	109	107	96	86
37	38	406	449	514	469	478	495	507	598	432	418
48	49	321	374	418	414	440	439	436	420	353	329
59	60	579	671	600	644	586	694	714	772	597	566
70	71	294	340	395	397	390	389	402	414	309	294
81	82	536	655	614	634	620	658	665	798	597	539
92	93	565	771	693	720	657	664	662	643	569	564
5	6	252	318	388	351	336	350	350	320	256	252
16	17	622	686	705	725	668	741	693	741	652	618
27	28	907	1003	928	941	907	941	1058	1062	891	832
38	39	293	368	355	394	318	338	328	377	332	293
49	50	485	552	559	528	527	532	560	610	518	481
60	61	127	150	173	169	160	178	166	184	127	127
71	72	299	411	403	362	380	396	432	409	341	320
82	83	470	552	551	553	529	539	546	622	502	470
93	94	830	1034	993	949	931	997	1035	1183	933	828
6	7	558	567	548	522	525	545	722	653	567	495
17	18	303	384	406	385	390	426	410	431	320	321
28	29	549	674	685	694	585	626	649	760	572	541
39	40	64	66	97	91	114	77	79	68	66	64
50	51	746	934	842	879	816	937	942	987	780	746
61	62	159	159	237	214	203	203	204	205	168	159
72	73	98	109	124	104	98	115	123	147	104	98
83	84	277	332	384	358	366	364	345	341	309	272
94	95	722	864	816	780	789	776	878	903	727	684
7	8	418	545	507	480	477	461	524	548	459	418
18	19	574	684	646	627	632	672	631	649	577	561
29	30	224	228	269	288	273	285	276	277	224	224
40	41	55	60	81	74	83	66	78	65	55	55
51	52	854	1057	982	941	943	966	991	1097	839	839
62	63	317	402	402	406	391	415	421	524	362	327
73	74	486	577	582	530	549	552	550	549	506	486
84	85	609	772	672	699	652	705	692	885	627	610
95	96	565	751	655	672	629	689	671	882	614	566
8	9	603	802	701	706	681	717	710	922	645	595
19	20	916	1190	1057	1036	1018	1098	1115	1294	1032	923
30	31	733	764	839	816	833	806	898	875	750	712
41	42	79	82	101	107	85	97	100	89	79	79
52	53	385	466	433	430	450	432	431	587	464	382
63	64	357	454	447	433	417	450	448	485	414	357
74	75	318	343	382	352	361	380	451	425	318	293
85	86	421	618	564	554	476	496	506	514	453	445
96	97	347	507	449	445	420	443	486	497	380	362
9	10	285	348	409	389	364	391	428	393	296	285
20	21	371	350	432	409	429	460	444	459	368	376
31	32	482	573	558	629	561	584	567	575	484	477
42	43	363	363	432	418	391	416	425	416	391	341
53	54	219	243	289	269	262	267	273	265	266	219
64	65	284	286	360	417	375	383	383	340	284	284
75	76	214	259	245	258	250	259	261	259	236	223
86	87	213	263	259	269	229	246	280	246	232	213
97	98	466	551	531	536	535	566	574	637	489	466
10	11	198	282	228	225	236	237	256	261	207	207
21	22	385	467	454	468	427	445	465	525	432	418
32	33	291	340	352	340	333	358	378	420	305	283
43	44	467	608	561	498	517	502	539	541	484	484
54	55	259	307	288	275	282	288	293	348	277	267
65	66	382	401	484	483	464	488	500	457	382	382
76	77	336	480	396	375	391	453	430	496	359	336
87	88	487	649	584	549	540	596	614	584	530	491
98	99	204	219	269	248	257	258	249	259	204	204
1	12	561	659	678	629	656	665	661	823	592	572
12	23	336	442	482	449	464	449	479	439	355	357
23	34	312	397	404	364	389	400	425	423	360	369
34	45	138	188	192	155	143	171	169	191	157	147
45	56	275	409	313	297	290	311	318	472	356	278
56	67	354	263	306	288	283	309	484	413	369	242
67	78	154	166	186	184	202	192	196	202	162	154
78	89	473	565	562	545	539	573	591	723	545	484
2	13	131	221	233	156	184	164	160	164	159	141
13	24	189	291	216	212	205	201	209	264	220	193
24	35	206	286	251	221	227	236	244	273	208	211
35	46	285	416	402	339	338	382	407	513	351	285
46	57	111	138	136	141	130	137	141	145	123	111
57	68	655	755	740	722	721	730	725	735	650	630
68	79	392	451	472	450	473	459	483	609	459	378
79	90	166	175	193	209	198	202	216	244	195	166
3	14	600	867	731	773	681	734	776	839	670	609
14	25	643	866	766	719	692	768	770	920	698	648
25	36	232	354	325	304	291	305	310	334	236	239
36	47	696	870	833	797	822	803	837	882	705	680
47	58	675	810	782	778	779	798	827	989	763	679
58	69	479	572	583	550	561	555	574	646	514	479
69	80	335	355	385	379	379	364	379	455	361	338
80	91	405	490	515	466	443	483	475	518	458	405
4	15	266	310	308	289	289	292	302	333	274	266
15	26	418	557	493	466	463	490	495	634	520	418
26	37	413	348	405	369	364	405	578	520	423	320
37	48	160	168	228	224	187	207	205	173	164	160
48	59	723	843	855	814	811	855	879	941	745	718
59	70	589	687	613	644	604	676	705	800	607	575
70	81	604	710	686	667	664	680	736	805	639	594
81	92	192	195	242	206	228	216	212	203	192	192
5	16	552	716	661	653	608	647	674	796	605	564
16	27	666	813	718	720	701	771	798	989	712	659
27	38	492	562	568	510	483	534	664	670	511	452
38	49	214	315	280	309	261	268	277	296	264	214
49	60	218	252	265	251	250	281	298	318	241	218
60	71	333	443	469	436	452	466	466	552	377	343
71	82	79	87	98	92	94	105	86	89	79	79
82	93	775	942	900	899	889	894	925	956	779	751
6	17	431	396	463	426	419	454	585	536	432	382
17	28	812	872	893	878	891	917	894	929	811	772
28	39	648	817	788	789	693	725	725	875	685	642
39	50	554	609	651	640	633	628	621	655	585	546
50	61	759	938	839	904	823	920	959	989	780	759
61	72	420	575	558	507	482	555	573	700	456	435
72	83	252	306	294	292	284	298	304	346	295	252
83	94	555	663	650	654	616	684	689	841	605	561
7	18	239	300	302	281	271	276	295	332	253	239
18	29	199	228	276	249	240	241	247	244	214	199
29	40	73	73	108	98	100	106	113	89	73	73
40	51	340	360	456	435	414	421	428	393	354	340
51	62	218	220	309	293	270	281	288	301	226	218
62	73	348	468	437	400	399	421	435	527	377	363
73	84	477	581	568	576	510	550	582	602	532	477
84	95	99	134	123	119	128	118	140	134	101	99
8	19	205	256	262	253	244	256	270	260	205	205
19	30	715	889	798	792	777	830	812	992	817	720
30	41	171	174	218	205	229	187	207	176	173	171
41	52	567	678	642	580	581	673	633	652	576	551
52	63	470	549	525	525	532	523	525	743	548	470
63	74	477	622	608	544	534	576	586	608	558	477
74	85	254	263	324	317	305	328	320	310	261	266
85	96	229	266	322	320	313	308	292	263	230	229
9	20	557	681	715	686	627	718	735	786	603	548
20	31	948	1059	1114	1014	1059	1078	1132	1192	968	946
31	42	539	641	607	646	638	676	608	615	545	527
42	53	208	214	299	295	265	276	289	275	235	208
53	64	385	404	444	461	425	464	448	455	385	385
64	75	270	316	373	354	365	396	402	433	281	284
75	86	337	399	401	426	388	398	403	419	384	357
86	97	141	141	178	193	180	186	175	160	141	141
10	21	164	198	185	186	196	195	202	195	179	169
21	32	310	337	404	363	377	399	412	377	310	310
32	43	297	298	345	343	345	355	358	398	307	275
43	54	246	346	310	268	267	273	308	287	272	252
54	65	587	749	709	652	662	698	714	852	627	595
65	76	382	456	440	439	449	450	491	452	395	395
76	87	101	110	105	127	124	137	113	107	99	102
