# P142200_101.txt 
# Nodes 
28
# Arcs 
158
# Required Edges 
31
# Num Intervals 
10
# Arcs and travel times 
1	2	471	644	598	574	683	595	639	814	576	471
2	1	651	778	818	879	764	776	855	869	757	658
1	4	410	518	501	460	460	608	573	708	477	410
4	1	498	652	681	682	658	682	733	639	552	502
2	3	851	996	1080	1069	987	1012	1051	1073	925	858
3	2	881	1058	1129	1117	1113	1072	1176	1437	1015	879
2	4	401	563	542	535	547	537	681	633	401	401
4	2	401	630	543	519	513	502	532	595	430	401
3	4	820	960	1017	1011	976	988	1067	1273	886	818
4	3	805	947	1006	984	935	975	1023	1016	864	826
5	6	914	987	1266	1144	1131	1137	1280	1173	921	908
6	5	882	964	1133	1129	1025	1152	1152	1180	964	882
6	7	863	1095	1063	994	993	1058	1146	1180	907	893
7	6	905	1125	1092	1040	1037	1105	1078	1314	1097	908
6	8	931	1063	1248	1250	1226	1279	1254	1258	1020	937
8	6	938	1147	1359	1326	1187	1265	1353	1237	938	938
9	10	870	887	1099	1087	996	1123	1088	983	887	898
10	9	888	983	1102	1057	1059	1042	1031	979	934	888
9	14	398	403	494	534	473	457	476	458	398	403
14	9	416	416	479	486	513	517	545	493	439	416
10	11	1469	2103	1739	1760	1661	1613	1764	2013	1473	1447
11	10	1401	1748	1601	1574	1566	1608	1652	2175	1511	1415
11	12	1092	1358	1262	1245	1178	1259	1224	1609	1183	1092
12	11	1252	1457	1372	1401	1390	1411	1420	1565	1260	1198
11	14	1593	2005	1856	1862	1772	1953	1965	2477	1748	1606
14	11	1731	2103	2000	1922	1965	1927	2147	2219	1744	1647
12	13	887	1007	1009	1031	1221	1081	1047	1226	955	887
13	12	1110	1541	1355	1245	1199	1307	1332	1451	1183	1110
12	14	714	739	854	891	796	834	937	1087	784	714
14	12	798	726	913	825	845	917	1255	1093	822	670
13	14	1617	2185	1937	1862	1779	1953	2069	2349	1752	1620
14	13	1372	1633	1639	1575	1728	1574	1712	1878	1439	1342
15	16	661	684	893	853	759	873	831	778	673	661
16	15	615	657	717	715	663	734	734	789	632	615
16	17	960	1111	1121	1065	1023	1047	1071	1458	1180	960
17	16	1299	1210	1170	1143	1141	1193	1632	1598	1336	1040
18	19	1323	1703	1660	1663	1624	1748	1757	1602	1333	1323
19	18	1325	1613	1778	1667	1737	1722	1770	1714	1443	1353
18	20	1119	1859	1327	1337	1317	1406	1531	1561	1221	1165
20	18	1087	1436	1338	1267	1255	1237	1397	1667	1119	1087
19	20	792	689	829	766	779	848	1096	986	804	643
20	19	512	615	575	575	546	560	601	806	575	512
20	21	375	412	470	507	391	418	455	441	375	375
21	20	243	258	348	347	355	313	276	296	252	243
22	23	149	149	216	265	253	218	241	248	149	149
23	22	149	151	242	272	222	214	215	179	149	149
22	24	893	946	1133	1092	1055	1082	1047	1167	953	906
24	22	1168	926	1091	1090	1057	1087	1575	1381	1187	917
23	24	759	788	898	879	919	906	888	1047	822	759
24	23	1096	855	976	1004	945	989	1404	1307	1127	793
24	25	1163	1128	1120	1149	1111	1116	1433	1417	1222	979
25	24	953	1181	1180	1092	1055	1111	1078	1465	1172	953
24	26	2051	2259	2149	2153	2134	2101	2374	2604	2199	1851
26	24	1889	2361	2099	2200	2050	2174	2267	2699	1986	1889
25	26	941	1196	1078	1027	1108	1018	1143	1131	1002	1001
26	25	1042	1236	1072	1178	1096	1138	1124	1277	1060	984
26	27	900	1009	1021	1085	980	1003	1031	1040	924	857
27	26	837	1000	1017	997	1008	983	1127	1118	934	897
25	28	620	802	736	699	695	763	728	1091	798	620
28	25	676	859	810	791	786	805	848	855	700	700
27	28	744	876	878	860	815	870	882	1211	907	725
28	27	802	1052	992	952	974	974	1085	1040	826	826
1	28	507	666	631	581	570	660	632	894	680	507
28	1	651	828	883	835	870	900	920	835	705	664
2	28	602	718	847	824	818	802	930	891	602	602
28	2	600	753	802	835	808	797	843	894	652	604
3	5	1160	1390	1479	1439	1382	1390	1489	1703	1280	1160
5	3	1141	1366	1461	1457	1336	1360	1444	1368	1213	1141
3	8	1005	1342	1216	1196	1140	1210	1220	1562	1044	1005
