# P162100_152.txt 
# Nodes 
31
# Arcs 
188
# Required Edges 
34
# Num Intervals 
15
# Arcs and travel times 
1	2	743	772	1195	1009	957	961	925	926	909	950	946	778	737	731	807
2	1	732	723	853	878	834	812	965	866	845	875	1000	1037	894	727	722
1	3	1446	1646	1664	1643	1566	1569	1527	1565	1621	1810	2022	1889	1522	1517	1391
3	1	1553	1754	1880	1824	1737	1806	1816	1834	1841	1860	1855	1851	1588	1562	1518
2	3	1789	2049	2080	2012	1981	1957	1999	2082	2143	2329	2654	2535	2075	1835	1759
3	2	2152	2505	2546	2467	2329	2392	2326	2434	2414	2467	2406	2443	2062	2039	1993
3	4	1281	1411	1599	1575	1531	1545	1463	1572	1558	1586	1674	1651	1405	1307	1306
4	3	1159	1278	1397	1319	1228	1235	1188	1243	1274	1358	1631	1493	1296	1183	1133
4	5	1117	1201	1369	1246	1231	1224	1175	1231	1228	1241	1429	1291	1202	1098	1098
5	4	1154	1166	1310	1368	1381	1286	1359	1421	1364	1389	1417	1416	1238	1171	1163
6	7	1039	1039	1292	1253	1306	1282	1185	1234	1163	1183	1430	1403	1095	1058	1058
7	6	1038	1108	1432	1299	1237	1214	1245	1222	1201	1235	1316	1326	1149	1149	1029
7	8	551	581	754	686	652	754	697	678	699	752	881	741	587	565	637
8	7	455	494	608	633	566	616	590	621	609	640	760	652	480	481	485
8	9	745	789	837	964	964	960	879	891	888	867	1029	1179	814	771	763
9	8	1141	867	1320	1047	1490	1123	977	1067	1490	1381	1187	1142	1151	871	925
10	11	2060	2132	2320	2228	2492	2202	2224	2202	2233	2501	2333	2229	2060	2060	2060
11	10	2062	2051	2253	2246	2246	2444	2206	2251	2250	2212	2385	2280	2110	1997	1965
10	12	531	571	705	658	652	713	597	642	747	704	770	668	599	565	525
12	10	511	581	645	699	663	685	624	635	688	669	732	649	543	584	526
11	12	2442	2556	2734	2564	2572	2754	2529	2610	2698	2819	3024	2824	2443	2298	2239
12	11	2272	2525	2960	2607	2686	2523	2547	2600	2593	2960	2960	2960	2333	2377	2333
12	13	1066	1144	1177	1405	1276	1298	1231	1278	1303	1321	1336	1478	1144	1144	1123
13	12	1361	1254	1572	1503	1684	1461	1353	1436	1782	1621	1565	1385	1361	1186	1138
12	14	923	1062	1326	1169	1148	1155	1066	1131	1148	1207	1357	1250	969	1016	945
14	12	868	1086	1236	1152	1008	1076	981	1091	1119	1164	1485	1393	1086	947	878
13	14	1435	1448	1706	1629	1607	1610	1511	1568	1832	1707	1663	1612	1555	1360	1352
14	13	1301	1427	1585	1548	1421	1487	1398	1509	1487	1585	1841	1771	1510	1326	1326
15	16	697	793	950	980	893	934	855	840	945	988	1115	1039	773	777	720
16	15	764	939	1274	1083	946	1053	886	940	1099	1090	1268	1225	1017	818	771
15	17	800	871	973	1083	1032	1107	976	997	1096	1107	1148	1156	874	875	819
17	15	981	927	1319	1193	1233	1186	1068	1110	1292	1316	1344	1146	1061	921	859
