# F11913_52.txt 
# Nodes 
99
# Arcs 
356
# Required Edges 
46
# Num Intervals 
5
# Arcs and travel times 
1	2	752	886	852	895	784
12	13	240	396	310	292	270
23	24	240	323	296	311	298
34	35	11	11	11	11	11
45	46	264	328	297	348	321
56	57	464	375	342	639	487
67	68	905	1030	1007	989	914
78	79	376	517	458	500	415
89	90	186	257	265	300	218
2	3	127	148	129	165	139
13	14	714	871	786	896	787
24	25	368	458	401	462	417
35	36	436	584	516	563	487
46	47	903	1033	1015	1010	917
57	58	220	308	308	306	220
68	69	377	491	508	525	490
79	80	404	470	471	504	419
90	91	624	714	669	730	712
3	4	334	431	349	412	386
14	15	590	687	610	640	622
25	26	200	250	244	244	233
36	37	550	730	623	754	660
47	48	1101	1286	1264	1365	1248
58	59	971	1142	1064	1136	983
69	70	648	760	719	798	755
80	81	617	752	691	711	658
91	92	1019	1213	1152	1257	1066
4	5	343	461	399	470	390
15	16	685	717	693	737	711
26	27	126	195	130	160	141
37	38	596	756	702	745	634
48	49	472	615	646	641	519
59	60	851	883	861	1049	878
70	71	432	580	573	591	455
81	82	789	902	911	977	877
92	93	831	1019	966	973	836
5	6	371	570	495	514	377
16	17	914	1037	981	1019	958
27	28	1333	1364	1333	1555	1310
38	39	431	522	467	483	489
49	50	713	822	774	823	762
60	61	187	254	235	245	187
71	72	440	593	558	636	502
82	83	692	810	778	802	739
93	94	1220	1460	1368	1521	1372
6	7	820	806	772	1061	834
17	18	445	596	573	603	471
28	29	807	1007	860	954	841
39	40	95	142	167	116	96
50	51	1096	1237	1199	1385	1146
61	62	234	349	298	299	246
72	73	145	182	145	180	153
83	84	407	564	537	507	454
94	95	1061	1200	1160	1290	1069
7	8	614	746	702	770	674
18	19	843	949	928	927	849
29	30	330	395	401	405	330
40	41	80	119	122	114	80
51	52	1255	1444	1386	1456	1233
62	63	466	590	574	619	533
73	74	714	855	807	808	743
84	85	895	987	959	1017	922
95	96	831	963	924	986	902
8	9	887	1030	1001	1043	948
19	20	1346	1554	1496	1639	1517
30	31	1077	1233	1225	1320	1103
41	42	116	148	125	146	116
52	53	566	636	661	633	681
63	64	524	657	613	658	609
74	75	468	561	531	663	468
85	86	619	828	699	743	666
96	97	510	660	618	714	558
9	10	419	601	535	629	435
20	21	546	636	630	653	540
31	32	708	820	825	833	711
42	43	534	636	575	624	575
53	54	322	425	386	401	391
64	65	418	529	552	563	418
75	76	315	360	367	383	348
86	87	313	381	336	411	340
97	98	686	780	787	843	719
10	11	290	336	347	377	304
21	22	566	667	628	684	636
32	33	428	518	489	556	448
43	44	687	825	760	792	711
54	55	381	423	414	431	408
65	66	561	712	682	734	561
76	77	494	582	575	631	528
87	88	716	858	794	902	779
98	99	299	395	378	366	299
1	12	824	996	964	972	870
12	23	494	709	681	704	522
23	34	459	594	571	625	530
34	45	202	283	211	249	231
45	56	404	460	427	467	523
56	67	520	450	416	712	542
67	78	226	273	296	288	239
78	89	695	827	792	869	801
2	13	192	343	270	235	233
13	24	278	317	301	307	323
24	35	302	369	333	359	305
35	46	419	591	497	598	516
46	57	164	201	190	207	180
57	68	963	1087	1060	1066	955
68	79	576	693	695	710	675
79	90	244	284	292	318	287
3	14	882	1075	1001	1141	986
14	25	945	1127	1017	1131	1025
25	36	342	477	427	455	348
36	47	1023	1224	1208	1231	1037
47	58	992	1149	1145	1216	1122
58	69	704	857	824	844	756
69	80	492	566	557	557	530
80	91	596	757	652	698	673
4	15	391	453	424	443	402
15	26	614	725	680	727	764
26	37	607	595	535	849	622
37	48	235	336	275	301	242
48	59	1063	1256	1192	1292	1096
59	70	865	901	888	1036	892
70	81	888	1009	975	1082	939
81	92	283	355	336	312	283
5	16	812	972	893	991	889
16	27	978	1055	1030	1173	1046
27	38	723	835	710	977	751
38	49	314	411	383	408	387
49	60	320	390	367	438	354
60	71	490	689	665	684	554
71	82	116	144	138	126	116
82	93	1140	1323	1307	1359	1145
6	17	634	681	616	860	635
17	28	1194	1312	1310	1314	1193
28	39	952	1158	1019	1066	1007
39	50	814	957	931	913	860
