# P2018_51.txt 
# Nodes 
50
# Arcs 
196
# Required Edges 
63
# Num Intervals 
5
# Arcs and travel times 
1	2	327	415	474	444	400
2	1	452	568	531	594	526
1	4	285	348	319	398	331
4	1	346	473	457	509	383
1	7	278	340	299	349	278
7	1	299	372	348	346	344
2	3	591	750	685	730	642
3	2	612	784	773	817	705
3	4	569	706	678	741	615
4	3	559	699	649	710	600
4	5	469	615	583	597	490
5	4	472	634	588	694	478
5	6	635	879	785	889	640
6	5	612	787	712	800	669
5	7	763	935	849	937	799
7	5	776	978	897	987	862
6	7	599	738	690	796	630
7	6	628	758	720	749	762
8	9	426	482	494	513	448
9	8	413	511	449	495	413
8	15	706	930	818	958	720
15	8	669	903	842	912	740
9	10	604	763	692	756	616
10	9	617	765	735	716	649
9	14	276	343	328	331	276
14	9	289	333	356	378	305
10	11	1020	1208	1153	1225	1023
11	10	973	1112	1088	1147	1049
10	13	771	956	1036	966	811
13	10	990	1158	1088	1215	1052
11	12	758	876	818	850	822
12	11	869	953	965	986	875
12	13	616	701	848	727	663
13	12	771	941	833	925	822
13	14	1123	1345	1235	1437	1217
14	13	953	1138	1200	1189	999
14	15	576	636	549	831	593
15	14	475	624	533	622	518
14	16	676	864	828	878	739
16	14	659	808	738	797	672
15	16	459	620	527	577	467
16	15	427	498	460	510	439
17	18	799	1042	981	1028	822
18	17	809	1031	998	973	906
17	20	693	537	497	890	693
20	17	400	453	442	442	444
18	19	919	1153	1128	1220	926
19	18	920	1235	1206	1229	1002
19	21	665	751	667	882	675
21	19	524	641	635	609	574
20	21	260	326	272	316	260
21	20	169	242	247	192	175
20	23	113	153	138	134	113
23	20	75	121	108	138	75
20	24	452	524	524	505	496
24	20	756	617	601	956	756
21	22	181	194	190	198	181
22	21	160	183	162	174	160
22	23	103	150	176	167	103
23	22	103	168	154	149	103
23	24	527	624	638	617	571
24	23	761	678	656	975	783
25	26	653	749	769	794	696
26	25	724	744	761	781	736
26	27	625	709	681	716	642
27	26	581	706	700	783	649
27	28	517	610	566	612	630
28	27	557	689	676	753	574
28	29	881	1069	965	1111	940
29	28	851	989	922	1020	908
29	30	711	856	777	823	718
30	29	659	824	790	788	778
28	31	755	875	831	900	775
31	28	798	1002	866	947	897
30	31	524	611	658	594	584
31	30	638	867	748	769	680
26	31	835	906	890	901	844
31	26	884	1010	979	978	900
26	32	917	992	967	987	931
32	26	884	986	943	951	892
31	32	86	92	90	93	86
32	31	138	159	138	150	139
33	35	761	962	824	1025	878
35	33	728	1037	912	1003	804
34	35	303	464	399	419	357
35	34	284	419	353	381	288
35	36	659	910	802	872	707
36	35	747	892	800	1008	805
35	38	612	850	775	824	688
38	35	589	762	676	817	756
36	37	378	503	472	578	378
37	36	368	432	456	460	387
36	38	565	803	735	757	653
38	36	583	768	700	760	597
37	38	469	587	576	633	548
38	37	419	550	466	564	526
39	40	1299	1477	1390	1515	1347
40	39	1296	1418	1346	1510	1358
39	42	172	242	192	218	180
42	39	176	208	217	222	184
40	41	1193	1284	1235	1428	1257
41	40	1219	1403	1347	1459	1299
41	42	182	305	234	240	190
42	41	164	215	183	203	184
41	43	988	1072	1068	1183	1001
43	41	917	1037	978	1140	1009
41	46	428	512	493	462	462
46	41	651	583	523	808	656
43	46	1316	1478	1401	1587	1435
46	43	1405	1532	1481	1653	1510
43	44	185	233	230	237	206
44	43	174	207	215	237	178
44	46	1356	1500	1418	1587	1435
46	44	1476	1658	1574	1783	1619
44	45	383	478	450	485	386
45	44	390	470	508	472	432
45	46	1479	1641	1677	1747	1687
46	45	1574	1741	1660	1831	1660
47	48	1378	1347	1287	1680	1409
48	47	1130	1404	1256	1430	1294
47	49	778	632	655	1040	796
