# P142200_52.txt 
# Nodes 
28
# Arcs 
158
# Required Edges 
31
# Num Intervals 
5
# Arcs and travel times 
1	2	743	1009	925	950	737
2	1	732	878	965	875	894
1	4	353	408	393	436	367
4	1	377	460	472	575	409
2	3	1789	2012	1999	2329	2075
3	2	2152	2467	2326	2467	2062
2	4	703	825	852	859	888
4	2	843	1169	1026	1165	890
3	4	1281	1575	1463	1586	1405
4	3	1159	1319	1188	1358	1296
5	6	1226	1552	1473	1420	1278
6	5	1172	1409	1382	1391	1261
6	7	1039	1253	1185	1183	1095
7	6	1038	1299	1245	1235	1149
6	8	1120	1349	1382	1499	1294
8	6	1148	1438	1328	1343	1192
9	10	1065	878	807	1342	1065
10	9	730	855	823	807	797
9	14	1398	1394	1321	1708	1508
14	9	1133	1347	1213	1371	1342
10	11	2060	2228	2224	2501	2060
11	10	2062	2246	2206	2212	2110
11	12	2442	2564	2529	2819	2443
12	11	2272	2607	2547	2960	2333
11	14	1486	1522	1503	1503	1492
14	11	1372	1756	1783	1618	1512
12	13	1066	1405	1231	1321	1144
13	12	1361	1503	1353	1621	1361
12	14	923	1169	1066	1207	969
14	12	868	1152	981	1164	1086
13	14	1435	1629	1511	1707	1555
14	13	1301	1548	1398	1585	1510
15	16	697	980	855	988	773
16	15	764	1083	886	1090	1017
16	17	470	719	716	641	474
17	16	480	673	615	707	483
18	19	1126	1471	1307	1394	1326
19	18	1145	1350	1345	1383	1192
18	20	1051	1335	1270	1282	1097
20	18	1093	1294	1238	1280	1158
19	20	1221	1414	1433	1452	1252
20	19	1164	1428	1360	1394	1206
20	21	1131	1448	1336	1419	1207
21	20	1140	1338	1343	1420	1215
22	23	195	266	249	276	195
23	22	214	248	254	289	214
22	24	368	528	471	547	382
24	22	425	571	546	586	429
23	24	360	547	534	585	394
24	23	428	575	505	547	461
24	25	542	659	686	688	735
25	24	494	671	626	683	558
24	26	326	463	426	456	330
26	24	283	435	395	471	323
25	26	406	556	587	564	454
26	25	451	511	506	572	473
26	27	645	802	741	816	705
27	26	645	820	795	818	773
25	28	1397	1661	1569	1761	1552
28	25	1340	1471	1437	1624	1446
27	28	936	1015	1047	1067	1026
28	27	851	931	935	953	938
1	28	762	842	848	891	803
28	1	619	736	705	765	670
2	28	1117	1306	1300	1327	1394
28	2	1089	1377	1248	1370	1162
3	5	338	438	384	404	338
5	3	316	398	345	381	329
3	8	252	314	350	298	272
8	3	418	501	503	518	449
3	22	627	703	752	713	626
22	3	608	701	666	774	648
3	25	464	605	560	600	509
25	3	463	566	561	587	473
4	22	862	878	856	883	854
22	4	867	956	962	1036	976
4	25	1118	1240	1162	1274	1256
25	4	1105	1342	1251	1401	1224
5	8	195	217	282	262	195
8	5	346	450	412	433	367
5	22	387	431	491	448	387
22	5	424	553	511	540	424
5	25	427	519	533	566	435
25	5	391	515	470	502	391
6	9	1492	1799	1719	1855	1665
9	6	1766	1851	1754	2159	1851
6	10	944	1165	1121	1108	967
10	6	981	1256	1150	1170	1029
6	13	1660	1984	1914	2046	1841
13	6	1808	2090	1927	2159	1893
6	19	1206	1458	1456	1417	1237
19	6	1275	1600	1533	1486	1315
6	21	1188	1457	1405	1457	1271
21	6	1201	1585	1445	1450	1307
7	8	551	686	697	752	587
8	7	455	633	590	640	480
7	9	713	870	835	869	768
9	7	888	864	758	1166	888
7	10	435	509	488	595	459
10	7	448	552	534	580	469
7	13	881	1075	1059	1088	941
13	7	980	1080	973	1207	980
7	14	693	815	819	852	750
14	7	673	796	710	778	729
7	19	682	837	777	898	722
19	7	683	907	870	935	709
7	21	460	638	566	586	494
21	7	456	654	610	676	456
7	22	525	623	618	737	549
22	7	554	702	663	760	577
8	22	456	588	583	606	482
22	8	511	626	634	702	527
8	25	234	302	287	318	255
25	8	346	453	486	505	346
9	19	1292	1209	1104	1618	1298
19	9	976	1248	1149	1189	1044
9	21	668	927	781	832	668
21	9	686	862	805	786	738
9	22	1155	978	930	1467	1155
22	9	836	999	960	1016	955
13	15	1384	1544	1387	1658	1384
15	13	1123	1432	1265	1373	1169
13	19	1452	1423	1298	1704	1448
19	13	1144	1449	1334	1403	1212
13	21	692	907	836	806	692
21	13	692	825	868	788	736
13	22	1321	1175	1115	1467	1330
22	13	1006	1200	1145	1230	1123
14	19	857	995	938	995	876
19	14	929	1120	1148	1104	942
14	21	779	990	896	1018	853
21	14	861	1059	1005	1082	942
14	22	538	587	560	594	557
22	14	609	672	647	705	628
15	17	800	1083	976	1107	874
17	15	981	1193	1068	1316	1061
15	19	295	474	489	455	316
19	15	283	461	417	457	332
16	19	735	976	840	1001	930
19	16	746	1002	936	1006	817
17	18	804	1081	1113	1119	841
18	17	780	1179	1019	1096	797
17	19	940	1089	961	1290	986
19	17	849	1083	1078	1125	923
17	20	1242	1436	1454	1573	1311
20	17	1243	1575	1452	1576	1314
17	26	656	740	730	1036	680
26	17	621	685	716	818	691
18	26	923	1181	1110	1142	1033
26	18	957	1081	1113	1192	1050
20	23	723	986	883	910	789
23	20	781	948	969	993	821
20	26	831	1053	1017	1064	880
26	20	876	1074	1022	1083	920
21	23	886	1153	1098	1147	960
23	21	829	1088	1140	1166	989
22	25	542	652	612	698	562
25	22	523	667	655	693	555
# Required Edges 
1	2
1	4
2	3
2	4
3	4
5	6
6	7
6	8
9	10
9	14
10	11
11	12
11	14
12	13
12	14
13	14
15	16
16	17
18	19
18	20
19	20
20	21
22	23
22	24
23	24
24	25
24	26
25	26
26	27
25	28
27	28
Time Intervals 
10800
21600
32400
43200
54000
