# F81013_52.txt 
# Nodes 
80
# Arcs 
284
# Required Edges 
37
# Num Intervals 
5
# Arcs and travel times 
1	2	347	408	406	401	350
9	10	1139	1247	1213	1312	1180
17	18	426	506	505	537	447
25	26	291	373	333	344	293
33	34	475	599	510	552	533
41	42	549	649	729	671	663
49	50	632	777	733	780	715
57	58	385	506	394	472	418
65	66	325	452	424	407	333
73	74	270	309	290	312	293
2	3	720	919	813	879	763
10	11	1418	1402	1361	1755	1406
18	19	412	471	434	523	520
26	27	442	593	528	591	474
34	35	471	643	510	537	491
42	43	538	591	581	594	564
50	51	1393	1605	1520	1831	1500
58	59	411	513	506	516	476
66	67	443	567	537	537	460
74	75	206	227	264	229	215
3	4	1099	1306	1224	1340	1240
11	12	858	956	941	987	1048
19	20	455	517	508	570	471
27	28	695	958	906	948	691
35	36	874	1006	961	1072	1033
43	44	258	329	334	361	260
51	52	1156	1300	1288	1450	1168
59	60	392	547	507	610	392
67	68	189	210	215	211	205
75	76	364	446	407	422	419
4	5	847	1037	969	1079	933
12	13	281	390	361	390	344
20	21	317	382	345	367	374
28	29	1327	1483	1490	1548	1304
36	37	572	698	646	663	615
44	45	533	652	608	724	589
52	53	604	663	661	661	603
60	61	472	611	533	644	548
68	69	392	461	469	511	509
76	77	472	562	501	547	502
5	6	979	1111	1030	1113	1046
13	14	593	767	711	766	745
21	22	274	291	285	364	281
29	30	1075	1456	1134	1377	1145
37	38	440	691	548	627	540
45	46	463	572	529	582	484
53	54	548	647	664	681	629
61	62	598	744	683	706	669
69	70	650	796	803	804	704
77	78	725	1021	919	986	725
6	7	350	447	432	442	363
14	15	983	963	919	1196	1007
22	23	386	474	425	515	517
30	31	1091	1262	1258	1357	1079
38	39	832	1029	976	1005	879
46	47	535	699	615	720	636
54	55	486	635	633	652	539
62	63	455	496	479	487	450
70	71	1042	1283	1160	1282	1100
78	79	1306	1517	1490	1594	1301
7	8	510	678	644	667	534
15	16	752	907	763	875	769
23	24	212	291	258	262	215
31	32	745	899	836	872	861
39	40	740	880	837	850	761
47	48	351	482	467	499	365
55	56	445	591	585	645	479
63	64	244	280	263	279	275
71	72	596	721	735	758	657
79	80	1023	1188	1104	1350	1181
1	9	834	890	887	915	860
9	17	598	698	685	701	609
17	25	653	738	726	731	669
25	33	707	864	807	784	749
33	41	958	1075	967	1080	912
41	49	934	1094	1063	1045	1067
49	57	526	665	579	612	547
57	65	513	635	546	607	645
65	73	566	668	643	689	606
2	10	612	696	669	713	731
10	18	672	592	568	882	676
18	26	389	447	416	482	404
26	34	655	769	740	790	702
34	42	267	386	294	287	311
42	50	318	367	360	361	355
50	58	452	524	508	528	500
58	66	321	371	364	355	331
66	74	324	432	405	394	333
3	11	311	437	391	363	313
11	19	991	1069	1056	1177	1171
19	27	335	476	467	502	381
27	35	1135	1227	1228	1279	1135
35	43	629	702	731	812	775
43	51	1093	1281	1279	1317	1279
51	59	1013	1210	1192	1228	1043
59	67	523	613	583	683	574
