# F7726_151.txt 
# Nodes 
49
# Arcs 
168
# Required Edges 
44
# Num Intervals 
15
# Arcs and travel times 
1	2	410	417	555	520	519	564	594	561	525	556	643	717	501	443	410
8	9	533	533	586	603	597	620	618	623	612	643	650	533	561	533	533
15	16	575	575	776	777	732	693	660	712	740	723	729	650	585	575	580
22	23	130	130	173	188	261	240	220	183	234	210	207	155	130	130	130
29	30	890	972	1090	1071	1047	988	973	1014	1021	1030	1252	1254	899	874	874
36	37	474	464	703	630	622	621	591	568	597	723	565	527	474	467	480
43	44	231	231	341	291	293	345	288	411	320	297	390	306	257	231	231
2	3	740	760	1192	939	923	903	858	872	901	914	901	900	804	740	740
9	10	757	761	855	956	917	927	866	954	1020	946	940	816	771	757	761
16	17	835	907	1028	975	898	949	890	946	929	931	1161	1209	1026	850	850
23	24	660	676	779	781	795	810	799	813	808	772	860	977	715	663	663
30	31	657	698	1015	765	749	747	823	698	738	743	853	958	731	709	650
37	38	588	663	823	735	697	718	721	750	767	793	901	833	686	610	579
44	45	479	503	677	598	566	550	563	574	570	608	565	541	483	479	479
3	4	713	718	923	884	811	886	849	867	887	928	1059	1025	770	723	718
10	11	1277	1563	1684	1512	1432	1470	1444	1526	1548	1534	1846	1748	1281	1324	1229
17	18	1001	1001	1157	1305	1224	1217	1228	1300	1331	1287	1167	1111	1030	1001	1001
24	25	1011	860	1330	974	1201	1006	966	962	1252	1246	1026	1026	1063	843	838
31	32	108	116	117	116	115	113	112	117	112	117	108	112	108	108	108
38	39	583	657	891	757	679	705	685	746	730	776	937	801	737	608	593
45	46	1852	2056	2210	2055	2117	2052	2100	2060	2110	2188	2701	2498	2113	1913	1840
4	5	588	588	838	770	726	703	730	811	725	748	838	770	613	595	630
11	12	950	984	1179	1097	1071	1038	1024	1076	1068	1064	1342	1285	1029	951	950
18	19	1150	1197	1549	1443	1429	1457	1412	1423	1417	1528	1485	1299	1159	1223	1156
25	26	818	832	1039	937	974	881	963	950	955	994	1104	967	871	829	829
32	33	918	1067	1156	1177	1004	1017	996	1005	1031	1160	1250	1202	970	943	940
39	40	1626	1789	2169	1850	1950	1810	1740	1829	1823	1897	2097	1973	1687	1653	1626
46	47	231	231	240	300	284	307	299	261	286	318	244	231	231	231	231
5	6	795	783	1067	1101	1019	1001	983	974	990	1113	934	880	801	795	783
12	13	771	781	913	877	957	832	1062	920	942	910	1094	999	830	799	763
19	20	689	571	976	721	906	708	677	694	911	953	793	674	699	582	555
26	27	783	778	903	888	919	882	852	869	886	897	894	852	803	763	751
33	34	979	1069	1480	1291	1192	1197	1160	1226	1259	1321	1353	1287	1007	1026	979
40	41	1494	1641	1706	1608	1664	1542	1546	1645	1675	1789	2049	1809	1574	1558	1439
47	48	1725	1549	2147	1687	2042	1742	1611	1651	2086	2103	1985	1823	1764	1487	1463
6	7	750	830	1090	924	864	916	863	877	929	997	1117	968	789	765	763
13	14	1406	1538	1822	1684	1605	1651	1547	1617	1623	1799	1923	1839	1523	1415	1439
20	21	326	328	418	409	452	404	340	358	395	396	364	351	326	326	326
27	28	647	714	866	763	710	751	709	761	750	767	1026	1013	789	645	661
34	35	380	380	507	581	624	516	499	543	514	524	550	508	447	378	377
41	42	228	273	358	382	309	323	293	320	305	301	353	264	238	228	228
48	49	870	870	1213	1178	1025	984	980	1017	1010	1039	1087	980	996	977	879
1	8	666	673	905	883	879	904	832	901	880	910	923	962	789	708	666
8	15	883	864	1230	1164	1137	1087	1024	1067	1123	1199	1077	1025	902	883	849
15	22	163	163	183	213	268	269	230	224	245	241	209	163	163	163	177
22	29	1008	1069	1094	1235	1196	1110	1187	1241	1230	1181	1203	1167	1097	1008	1008
29	36	1211	1259	1500	1432	1417	1363	1303	1371	1447	1411	1606	1610	1229	1196	1199
36	43	1471	1585	1915	1624	1539	1550	1596	1618	1626	1677	1765	1638	1460	1414	1383
2	9	543	543	683	688	648	657	691	695	670	717	737	570	589	543	543
9	16	1134	953	1522	1053	1356	1081	1037	1051	1407	1392	1113	1055	1183	923	919
16	23	542	544	738	658	612	662	610	643	638	668	750	631	557	543	542
23	30	446	488	633	592	563	575	630	579	602	649	718	752	570	455	455
30	37	376	383	697	577	557	584	593	473	536	619	504	457	383	383	383
37	44	1373	1515	1907	1551	1454	1583	1495	1597	1610	1699	1822	1697	1390	1387	1328
3	10	839	1006	1083	1057	996	1049	1012	993	1047	1061	1212	1205	874	900	934
10	17	801	834	982	988	988	1080	949	931	984	925	1029	840	834	801	801
17	24	83	83	127	90	144	135	103	121	116	94	96	83	83	83	83
24	31	1334	1205	1526	1350	1500	1357	1323	1307	1627	1562	1622	1477	1401	1186	1170
31	38	612	703	823	852	717	682	669	720	721	739	818	867	659	633	629
38	45	1069	1197	1452	1378	1210	1184	1165	1190	1287	1294	1439	1410	1150	1067	1150
4	11	1190	1355	1586	1314	1316	1310	1263	1318	1346	1423	1500	1435	1202	1183	1143
11	18	1332	1503	1590	1541	1457	1489	1497	1477	1523	1598	1753	1823	1380	1323	1323
18	25	821	1027	1188	1007	1025	1048	963	1012	1025	1072	1063	958	888	877	851
25	32	562	602	601	600	597	597	598	599	606	630	730	834	587	608	557
32	39	962	1059	1191	1225	1042	1093	1025	1082	1119	1137	1307	1269	1126	1000	997
39	46	692	698	774	783	800	812	791	809	756	743	761	925	736	694	695
5	12	830	761	1150	1037	1103	1019	993	1003	1035	1153	1005	881	880	761	756
12	19	538	554	657	592	629	691	603	696	649	682	732	770	600	542	542
19	26	1703	1706	2199	1813	1943	1812	1818	1838	2013	2125	2030	1864	1711	1584	1543
26	33	1272	1457	1543	1412	1412	1366	1371	1383	1395	1508	1766	1657	1317	1264	1249
33	40	1527	1838	2029	1757	1914	1740	1687	1740	1740	1827	2077	2050	1626	1626	1563
40	47	1878	2023	2109	2019	2078	1954	1959	2038	2056	2203	2510	2183	1953	1941	1823
6	13	965	1087	1333	1170	1108	1148	1297	1189	1175	1249	1384	1286	1002	984	970
13	20	1073	1149	1419	1263	1223	1213	1177	1212	1226	1290	1485	1301	1137	1082	1073
