# P2018_52.txt 
# Nodes 
50
# Arcs 
196
# Required Edges 
63
# Num Intervals 
5
# Arcs and travel times 
1	2	445	604	554	569	441
2	1	438	526	578	524	535
1	4	211	244	235	261	220
4	1	226	275	283	344	245
1	7	766	856	811	862	820
7	1	731	793	886	855	783
2	3	1071	1205	1197	1395	1243
3	2	1289	1477	1393	1477	1235
3	4	767	943	876	950	841
4	3	694	790	711	813	776
4	5	669	746	704	743	720
5	4	691	819	814	832	741
5	6	734	929	882	850	765
6	5	702	844	828	833	755
5	7	388	509	501	532	404
7	5	361	444	414	463	387
6	7	622	750	710	708	656
7	6	622	778	746	740	688
8	9	446	577	526	519	487
9	8	683	627	585	827	689
8	15	288	409	357	395	326
15	8	120	162	169	162	122
9	10	638	526	483	804	638
10	9	437	512	493	483	477
9	14	837	835	791	1023	903
14	9	678	807	726	821	804
10	11	1234	1334	1332	1498	1234
11	10	1235	1345	1321	1325	1263
10	13	538	619	634	604	586
13	10	737	650	603	804	743
11	12	1462	1535	1514	1688	1463
12	11	1360	1561	1525	1772	1397
12	13	638	841	737	791	685
13	12	815	900	810	971	815
13	14	859	975	905	1022	931
14	13	779	927	837	949	904
14	15	548	714	608	717	671
15	14	574	721	657	749	605
14	16	371	493	413	489	426
16	14	401	496	453	484	435
15	16	417	587	512	592	463
16	15	457	649	531	653	609
17	18	481	647	666	670	504
18	17	467	706	610	656	477
17	20	744	860	871	942	785
20	17	744	943	869	944	787
18	19	674	881	783	835	794
19	18	686	808	805	828	714
19	21	563	750	738	780	625
21	19	556	743	647	772	626
20	21	677	867	800	850	723
21	20	683	801	804	850	728
20	23	433	590	529	545	472
23	20	468	568	580	595	492
20	24	422	558	494	525	456
24	20	405	451	449	490	405
21	22	497	625	590	677	511
22	21	509	668	627	698	551
22	23	117	159	149	165	117
23	22	128	149	152	173	128
23	24	216	328	320	350	236
24	23	256	344	302	328	276
25	26	243	333	351	338	272
26	25	270	306	303	343	283
26	27	386	480	444	489	422
27	26	386	491	476	490	463
27	28	560	608	627	639	614
28	27	510	557	560	571	562
28	29	900	990	1043	1139	963
29	28	980	1198	1146	1268	1046
29	30	629	801	825	835	668
30	29	652	790	760	823	763
28	31	437	543	486	563	487
31	28	534	581	596	601	586
30	31	763	877	892	866	811
31	30	814	875	916	917	846
26	31	741	827	892	863	792
31	26	751	870	840	858	817
26	32	419	531	513	590	486
32	26	411	510	513	534	487
31	32	710	811	798	835	753
32	31	696	808	816	823	749
33	35	625	586	547	830	660
35	33	417	534	519	529	466
34	35	382	456	441	490	511
35	34	389	519	494	512	425
35	36	610	762	704	781	642
36	35	637	799	710	835	744
35	38	820	954	937	998	912
38	35	749	927	798	949	846
36	37	693	826	774	885	722
37	36	678	819	745	869	724
36	38	324	383	360	357	371
38	36	303	387	334	344	304
37	38	889	1011	978	1090	986
38	37	804	962	874	985	848
39	40	195	243	201	238	218
40	39	269	294	287	303	274
39	42	853	978	921	1008	920
42	39	944	1065	1070	1169	996
40	41	672	742	714	721	675
41	40	703	851	811	819	730
41	42	387	537	513	468	391
42	41	392	549	549	550	405
41	43	670	828	778	781	697
43	41	641	684	663	678	641
41	46	1195	1338	1329	1305	1138
46	41	1075	1223	1223	1246	1207
43	46	554	726	638	723	567
46	43	556	672	668	665	669
43	44	638	736	677	726	695
44	43	735	886	828	872	736
44	46	1244	1403	1380	1378	1202
46	44	1084	1221	1236	1315	1237
44	45	854	987	973	1004	921
45	44	850	985	938	1084	950
45	46	1363	1546	1464	1501	1366
46	45	1313	1424	1407	1420	1393
47	48	729	863	877	866	905
48	47	660	821	751	815	705
47	49	881	1066	1016	1032	1026
49	47	932	1027	1006	1014	938
48	50	871	983	956	1087	947
50	48	897	1092	1037	1154	990
49	50	337	419	410	408	341
50	49	322	442	426	407	333
4	15	731	880	805	884	823
15	4	729	906	833	935	807
4	39	249	236	246	246	237
39	4	209	225	209	236	226
4	46	523	726	638	723	553
46	4	451	527	563	541	563
5	15	220	338	272	306	236
15	5	196	253	250	262	201
5	39	830	941	929	974	874
39	5	743	828	784	846	807
5	45	897	1008	1017	1025	921
45	5	851	989	942	1085	951
5	46	1244	1382	1366	1365	1156
46	5	1085	1223	1238	1314	1239
5	48	954	1092	1066	1149	1008
48	5	862	965	947	1007	935
12	17	459	611	564	622	503
17	12	567	690	619	766	618
12	24	343	489	434	480	371
24	12	370	488	450	518	528
12	33	416	552	513	549	460
33	12	579	624	534	714	579
12	36	610	784	702	799	634
36	12	622	831	744	835	730
12	39	838	1007	929	1053	911
39	12	784	937	865	999	857
13	33	350	444	417	423	350
33	13	379	449	487	422	379
13	36	911	1060	969	1098	993
36	13	883	1067	963	1076	965
15	39	863	1028	948	1077	940
39	15	805	961	886	1020	877
15	45	866	1026	998	1025	921
45	15	913	1127	1043	1202	1022
15	46	1266	1457	1380	1501	1218
46	15	1154	1329	1341	1479	1306
16	17	281	431	429	384	284
17	16	287	403	368	423	289
16	24	194	268	237	254	227
24	16	231	316	280	282	240
16	25	356	502	471	519	364
25	16	350	490	432	499	405
16	33	325	493	475	438	327
33	16	331	446	414	478	332
16	36	459	570	550	563	507
36	16	469	616	545	623	527
17	36	650	786	760	819	688
36	17	665	846	756	844	691
17	39	887	1008	987	1073	964
39	17	819	960	898	968	882
23	27	328	417	402	431	377
27	23	347	466	399	441	408
24	36	313	361	365	365	313
36	24	342	447	384	436	356
24	39	520	561	569	586	551
39	24	493	569	514	566	533
26	33	329	367	390	436	371
33	26	436	380	391	653	450
33	34	460	517	498	651	496
34	33	402	466	482	499	459
36	39	350	379	392	386	390
39	36	335	368	369	380	355
36	40	283	332	300	316	311
40	36	283	310	301	314	269
39	48	124	153	135	152	141
48	39	126	150	165	157	138
45	48	1094	1269	1186	1285	1216
48	45	1049	1198	1198	1198	1198
46	48	762	876	899	913	926
48	46	765	908	872	924	783
# Required Edges 
1	2
1	4
1	7
2	3
3	4
4	5
5	6
5	7
6	7
8	9
8	15
9	10
9	14
10	11
10	13
11	12
12	13
13	14
14	15
14	16
15	16
17	18
17	20
18	19
19	21
20	21
20	23
20	24
21	22
22	23
23	24
25	26
26	27
27	28
28	29
29	30
28	31
30	31
26	31
26	32
31	32
33	35
34	35
35	36
35	38
36	37
36	38
37	38
39	40
39	42
40	41
41	42
41	43
41	46
43	46
43	44
44	46
44	45
45	46
47	48
47	49
48	50
49	50
Time Intervals 
10800
21600
32400
43200
54000
