# P222500_51.txt 
# Nodes 
50
# Arcs 
368
# Required Edges 
74
# Num Intervals 
5
# Arcs and travel times 
1	2	284	360	411	385	347
2	1	392	493	460	515	456
1	10	479	631	596	639	533
10	1	473	694	610	673	535
2	3	513	651	595	633	557
3	2	531	680	670	708	611
2	10	436	628	535	633	451
10	2	428	628	583	591	432
3	4	494	613	588	643	534
4	3	485	606	563	616	520
3	10	581	733	701	735	605
10	3	589	759	711	727	616
4	5	407	533	506	518	425
5	4	409	550	510	602	415
4	7	452	551	484	582	484
7	4	470	552	528	595	522
4	9	323	382	383	372	357
9	4	504	375	344	680	508
5	6	551	763	681	771	555
6	5	531	683	617	694	581
6	7	520	640	598	690	546
7	6	545	658	625	649	661
7	8	572	710	646	681	590
8	7	538	683	591	683	572
8	9	369	418	428	445	389
9	8	358	443	390	430	358
9	10	524	662	600	655	534
10	9	535	664	638	621	563
11	12	658	760	710	737	713
12	11	754	827	837	855	759
11	14	960	1118	1067	1184	1053
14	11	1043	1205	1184	1293	1051
11	15	756	864	827	858	811
15	11	832	951	913	986	828
12	13	534	608	736	631	575
13	12	669	816	722	802	713
13	15	767	905	831	923	811
15	13	616	733	811	761	645
13	16	495	623	536	628	514
16	13	335	401	389	421	361
14	15	500	552	477	721	514
15	14	412	541	463	539	449
14	17	266	314	327	350	280
17	14	255	313	272	309	255
15	16	398	538	457	501	405
16	15	370	432	399	442	381
16	17	578	675	616	645	711
17	16	783	705	687	983	805
17	18	693	904	851	892	713
18	17	702	895	866	844	786
17	19	177	210	203	211	177
19	17	170	226	205	189	170
20	21	226	283	236	274	226
21	20	146	210	214	166	152
20	26	836	927	933	977	886
26	20	867	924	935	950	888
20	27	375	478	420	459	380
27	20	355	439	411	468	357
21	22	157	168	164	172	157
22	21	139	159	141	151	139
21	25	335	431	416	369	342
25	21	288	359	316	316	298
21	26	811	969	932	925	837
26	21	843	981	919	918	864
22	23	90	130	152	145	90
23	22	90	146	134	130	90
22	25	395	472	476	436	409
25	22	366	427	402	430	389
23	24	457	541	554	535	495
24	23	660	588	569	846	679
23	25	312	430	422	452	336
25	23	320	407	381	407	330
24	25	701	675	669	863	736
25	24	574	711	636	649	706
25	26	567	649	667	689	604
26	25	628	646	660	677	639
26	27	542	615	590	621	557
27	26	504	613	607	679	563
28	29	764	928	837	964	815
29	28	739	858	799	885	787
28	31	655	759	721	781	672
31	28	692	869	751	822	778
28	32	725	834	789	855	747
32	28	671	860	731	773	778
28	35	441	589	535	608	505
35	28	407	584	511	513	426
29	30	617	742	674	714	623
30	29	572	714	685	684	675
30	31	455	530	570	515	507
31	30	554	752	649	667	590
31	32	75	80	78	81	75
32	31	120	138	119	130	120
31	33	651	834	704	804	683
33	31	584	670	629	709	623
32	33	636	815	690	804	672
33	32	655	745	696	783	698
32	34	794	1029	902	989	916
34	32	822	1035	938	1003	852
32	35	783	969	813	935	837
35	32	807	947	905	943	833
33	34	678	895	804	915	698
34	33	658	950	834	910	743
34	35	263	402	346	363	310
35	34	246	364	306	330	249
36	37	328	437	410	501	328
37	36	319	375	395	399	336
36	39	396	516	480	575	396
39	36	385	431	454	464	402
36	40	1232	1383	1338	1416	1274
40	36	1230	1387	1323	1410	1309
37	38	407	509	499	549	475
38	37	364	477	404	489	456
37	39	72	79	72	96	72
39	37	67	73	67	72	67
38	39	404	524	475	537	511
39	38	405	529	500	558	478
39	41	111	116	129	114	111
41	39	114	138	125	139	114
40	41	1035	1114	1071	1239	1090
41	40	1058	1217	1169	1266	1127
42	43	837	930	913	1003	868
43	42	784	899	831	988	866
42	45	989	1127	1070	1163	1015
45	42	923	1045	1065	1132	1090
43	44	160	202	199	206	178
44	43	151	180	187	205	154
43	45	279	338	305	340	279
45	43	311	365	319	360	311
43	46	1142	1282	1215	1377	1245
46	43	1219	1329	1285	1434	1310
45	46	1283	1423	1455	1516	1464
46	45	1366	1510	1440	1588	1440
45	47	1196	1325	1357	1445	1377
47	45	1420	1376	1349	1705	1417
45	48	1061	1185	1278	1187	1174
48	45	1017	1249	1144	1144	1062
45	50	823	992	1054	1005	963
50	45	830	1018	965	948	875
46	48	1195	1292	1230	1439	1230
48	46	1067	1316	1193	1311	1209
47	50	737	678	623	921	737
50	47	528	631	627	618	572
48	49	602	816	679	720	690
49	48	628	739	728	751	653
48	50	652	918	784	796	744
50	48	687	822	812	823	714
49	50	137	212	198	178	137
50	49	137	189	192	213	137
7	11	476	589	535	622	542
11	7	442	481	499	510	469
7	14	671	812	783	838	713
14	7	660	811	753	857	694
7	18	621	806	707	777	660
18	7	580	714	683	740	619
7	20	445	540	514	555	464
20	7	454	522	473	557	475
7	31	271	304	309	313	273
31	7	342	461	366	404	343
7	33	480	582	537	626	516
33	7	477	577	519	627	510
7	39	525	636	607	623	644
39	7	508	624	572	667	551
7	42	424	524	475	517	537
42	7	460	578	500	592	507
7	43	489	592	535	620	537
43	7	506	569	577	589	548
7	45	640	813	693	754	679
45	7	666	752	792	732	777
7	47	701	803	763	811	843
47	7	871	791	750	1099	902
8	11	919	1064	981	1083	902
11	8	856	989	968	990	900
8	14	262	391	330	373	275
14	8	262	360	361	387	292
8	18	404	602	478	555	404
18	8	404	575	552	521	404
8	20	589	777	694	830	601
20	8	531	695	659	708	590
8	30	307	440	357	440	323
30	8	306	425	373	422	341
8	31	655	795	704	788	693
31	8	748	934	839	869	758
8	33	249	344	293	370	249
33	8	249	330	307	337	281
8	39	557	802	696	805	557
39	8	552	730	725	724	599
8	42	534	764	646	797	598
42	8	546	748	687	751	640
8	43	932	1067	994	1081	915
43	8	920	1065	1028	1068	977
8	44	981	1170	1058	1188	977
44	8	943	1078	1043	1089	977
8	45	1084	1249	1163	1239	1062
45	8	1059	1252	1254	1234	1202
8	47	500	567	589	613	519
47	8	483	589	527	574	487
9	14	240	298	285	287	240
14	9	251	289	309	328	264
9	18	681	904	818	878	693
18	9	687	874	846	824	770
9	20	611	492	460	793	623
20	9	362	408	402	405	400
9	29	1027	1066	967	1246	1134
29	9	908	1046	960	1078	972
9	31	924	890	853	1082	957
31	9	861	1057	911	1015	963
