# F81026_51.txt 
# Nodes 
80
# Arcs 
284
# Required Edges 
74
# Num Intervals 
5
# Arcs and travel times 
1	2	501	636	585	648	599
9	10	436	478	489	500	477
17	18	595	668	654	695	648
25	26	538	664	616	675	625
33	34	557	662	643	656	609
41	42	195	260	232	268	206
49	50	499	656	566	624	586
57	58	570	619	612	644	586
65	66	286	357	375	346	329
73	74	513	639	547	635	560
2	3	293	396	380	383	322
10	11	436	484	493	509	468
18	19	759	883	820	948	832
26	27	755	902	881	947	759
34	35	262	347	326	381	322
42	43	552	683	638	726	578
50	51	236	292	278	274	252
58	59	486	577	533	580	497
66	67	656	787	752	800	647
74	75	570	698	625	662	640
3	4	354	407	397	417	394
11	12	346	447	402	418	387
19	20	620	717	675	762	684
27	28	577	723	718	688	607
35	36	380	492	425	569	475
43	44	246	256	245	270	235
51	52	628	800	770	830	641
59	60	646	825	723	818	741
67	68	293	357	326	387	327
75	76	225	249	240	254	250
4	5	389	447	418	449	490
12	13	171	246	211	229	188
20	21	224	267	269	296	237
28	29	200	269	295	290	216
36	37	1010	1208	1187	1267	992
44	45	508	580	577	570	528
52	53	335	419	361	408	361
60	61	101	118	127	133	109
68	69	205	248	230	234	207
76	77	327	403	364	362	347
5	6	935	938	893	1161	988
13	14	246	311	293	292	271
21	22	380	548	504	564	397
29	30	185	234	225	228	186
37	38	818	938	947	970	947
45	46	442	581	526	530	497
53	54	560	751	659	680	570
61	62	403	482	455	505	417
69	70	402	512	463	485	440
77	78	291	403	337	355	313
6	7	272	306	299	317	295
14	15	992	1157	1147	1220	1015
22	23	604	748	687	758	676
30	31	540	594	595	588	574
38	39	302	406	383	388	354
46	47	445	567	602	553	521
54	55	893	1072	999	1179	1018
62	63	247	326	290	320	259
70	71	95	101	110	113	98
78	79	128	155	164	197	162
7	8	436	516	499	518	443
15	16	817	963	902	955	851
23	24	855	1008	940	1063	944
31	32	229	284	274	274	268
39	40	284	380	304	414	327
47	48	386	554	514	520	393
