# HG315_101.txt 
# Nodes 
64
# Arcs 
232
# Required Edges 
44
# Num Intervals 
10
# Arcs and travel times 
1	2	679	778	862	802	792	849	877	974	811	686
2	1	701	985	941	811	841	875	851	831	738	716
3	4	479	568	551	535	538	575	565	786	534	483
4	3	546	677	690	647	634	686	761	830	626	552
5	6	1267	1415	1271	1224	1210	1237	1574	1580	1339	1077
6	5	986	1220	1096	1063	1050	1130	1186	1540	1072	999
6	7	369	432	414	398	405	408	430	458	400	369
7	6	374	432	488	459	483	472	483	455	450	373
7	8	591	657	699	686	675	674	701	768	600	617
8	7	549	610	756	639	644	634	657	610	606	553
2	4	377	431	429	401	404	450	445	659	411	381
4	2	459	555	519	514	477	542	550	733	504	473
4	9	619	704	691	648	690	692	690	817	648	648
9	4	508	527	532	570	518	742	557	762	542	500
10	11	590	686	655	695	668	714	689	721	634	586
11	10	642	775	735	783	733	715	749	885	718	656
12	13	232	252	334	296	286	313	310	410	254	242
13	12	167	207	201	219	223	213	219	186	174	170
9	14	1063	1272	1195	1291	1138	1467	1266	1405	1140	1065
14	9	1133	1345	1328	1317	1282	1290	1379	1492	1170	1120
15	16	1106	1321	1305	1245	1222	1297	1294	1502	1154	1104
16	15	1124	1346	1458	1313	1301	1279	1322	1334	1157	1101
16	17	366	386	546	428	440	449	475	439	406	370
17	16	361	406	436	435	430	425	434	427	373	387
13	18	355	372	454	442	372	398	410	496	396	355
18	13	413	276	354	311	311	360	620	550	421	278
18	19	1028	1314	1197	1157	1111	1195	1284	1361	1128	1016
19	18	1010	1310	1143	1154	1117	1199	1253	1520	1119	1033
14	20	196	201	238	263	234	261	254	230	196	196
20	14	195	213	247	290	234	288	241	230	214	195
14	21	437	439	530	608	550	528	535	562	441	437
21	14	446	492	591	601	546	557	536	508	446	446
21	22	514	610	743	678	683	660	764	717	538	532
22	21	499	617	735	787	651	698	736	621	510	505
17	23	573	651	620	655	636	641	666	768	628	600
23	17	517	573	544	566	557	574	568	655	550	515
17	24	988	1255	1185	1167	1122	1192	1212	1332	1152	990
24	17	972	1141	1170	1062	1146	1183	1195	1458	986	1008
25	26	728	937	899	916	834	890	914	1058	847	728
26	25	746	886	940	892	923	930	934	1150	802	775
27	28	781	1001	980	993	973	939	932	1087	823	763
28	27	820	968	1043	1044	983	952	1021	969	854	795
29	30	250	274	317	342	305	328	309	342	252	250
30	29	252	288	312	310	286	363	295	303	259	252
26	31	731	799	874	801	865	874	844	921	777	738
31	26	759	821	966	932	854	926	926	899	809	789
32	33	750	1201	892	921	868	889	926	1065	872	770
33	32	800	1010	924	846	867	941	913	1165	856	794
32	34	474	886	610	548	530	577	572	726	610	502
34	32	573	750	694	652	609	663	686	854	618	575
35	36	514	696	667	688	575	731	771	899	643	515
36	35	533	700	776	652	691	728	753	852	559	550
37	38	1108	1370	1271	1286	1283	1308	1314	1703	1283	1104
38	37	1156	1714	1362	1366	1354	1312	1405	1505	1175	1154
39	40	385	557	514	522	412	442	561	505	443	409
40	39	372	480	503	483	465	497	500	624	457	375
41	42	265	290	352	345	315	352	363	350	279	265
42	41	241	267	338	335	340	367	350	347	254	245
43	44	333	323	346	355	332	368	366	363	318	331
44	43	341	398	432	403	348	365	362	370	354	375
44	45	688	867	786	820	782	822	772	1050	715	714
45	44	699	1039	842	829	759	825	786	898	729	699
46	47	603	757	768	748	816	791	750	904	706	603
47	46	633	789	790	774	757	815	801	801	697	641
45	48	758	1012	992	946	893	930	907	946	877	781
48	45	751	968	870	892	874	902	934	1075	779	773
48	49	725	947	888	863	861	868	941	1026	768	746
49	48	743	1005	972	899	851	914	877	946	847	743
47	50	641	755	851	784	742	879	876	952	715	640
50	47	664	764	910	805	835	930	892	1051	763	686
51	52	851	976	1083	963	1043	1096	1125	1146	869	916
52	51	861	986	1008	1004	994	987	1054	1134	952	819
53	54	759	1071	1018	1004	892	970	922	945	773	773
54	53	734	865	955	895	871	931	963	1015	845	734
53	55	951	1262	1192	1183	1055	1220	1256	1370	1031	979
55	53	993	1328	1251	1177	1158	1266	1250	1421	1043	1003
54	56	735	826	911	861	844	897	903	1037	856	728
56	54	743	1005	950	899	855	909	900	883	788	759
57	58	772	1012	839	839	829	871	872	1044	794	766
58	57	703	932	814	913	772	812	863	960	789	732
59	60	875	1087	1117	1015	980	1018	1108	1146	1004	905
60	59	942	1099	1080	1059	1045	1108	1123	1254	968	959
61	62	546	674	654	662	616	660	685	706	565	553
62	61	561	712	646	630	649	668	697	803	627	566
52	63	354	459	468	419	395	477	497	589	371	376
63	52	412	499	488	427	398	457	499	572	375	366
58	64	373	559	517	512	514	515	605	649	473	435
64	58	372	499	494	462	485	501	525	549	441	444
1	3	401	444	480	481	443	484	486	461	399	392
3	1	392	485	532	488	458	465	470	417	433	392
2	20	783	983	903	844	826	928	966	1120	863	798
20	2	833	1008	999	945	926	977	999	1117	875	847
3	5	1006	1248	1133	1106	1098	1186	1241	1579	1114	1035
5	3	1254	1406	1251	1223	1210	1243	1560	1618	1325	1064
4	10	631	738	701	679	695	699	732	906	665	637
10	4	501	566	543	577	561	637	589	777	540	498
5	10	1361	1360	1324	1261	1251	1289	1730	1648	1374	1133
