# F81013_152.txt 
# Nodes 
80
# Arcs 
284
# Required Edges 
37
# Num Intervals 
15
# Arcs and travel times 
1	2	354	358	495	416	422	389	413	412	390	408	471	443	356	365	352
9	10	1160	1321	1353	1271	1271	1300	1236	1266	1308	1336	1579	1416	1202	1186	1138
17	18	434	548	649	515	512	531	514	535	501	547	634	668	456	451	413
25	26	297	297	330	380	344	379	339	324	328	351	351	316	298	297	297
33	34	484	526	539	610	549	511	520	562	529	562	616	594	543	490	486
41	42	559	552	676	661	689	674	742	672	676	683	761	812	675	566	570
49	50	644	721	804	792	754	755	747	716	743	795	739	811	728	655	644
57	58	392	515	619	515	484	453	402	459	458	481	513	514	426	408	411
65	66	331	356	508	460	427	428	432	411	425	414	430	359	339	336	333
73	74	275	288	379	314	321	336	296	308	311	318	360	301	298	301	289
2	3	734	788	1016	936	918	861	829	874	858	895	890	814	777	734	734
10	11	1444	1429	1858	1428	1564	1450	1386	1448	1638	1788	1541	1463	1432	1255	1246
18	19	420	522	641	479	469	504	442	499	507	532	682	678	530	442	439
26	27	450	454	660	604	533	596	538	552	578	602	730	689	483	473	451
34	35	480	502	661	655	549	524	520	528	526	548	594	507	501	502	484
42	43	548	548	630	602	635	593	592	610	604	606	603	592	575	556	526
50	51	1419	1546	1671	1635	1621	1568	1548	1581	1618	1865	1865	1654	1528	1506	1419
58	59	419	424	544	523	497	524	515	510	507	526	614	665	485	445	419
66	67	451	451	524	578	579	516	547	561	564	547	521	511	469	451	451
74	75	209	218	334	231	314	258	269	287	321	233	319	253	219	209	209
3	4	1119	1286	1352	1331	1306	1272	1247	1359	1329	1366	1724	1536	1263	1118	1116
11	12	874	977	1003	974	961	946	959	979	992	1005	1273	1331	1068	859	886
19	20	464	514	626	527	518	531	518	522	521	581	612	641	479	474	474
27	28	708	712	988	976	912	921	923	929	921	966	934	847	704	704	704
35	36	891	912	1095	1024	1002	944	979	1005	999	1092	1226	1231	1052	876	891
43	44	262	264	298	335	325	368	340	319	343	368	358	294	265	262	262
51	52	1178	1275	1381	1324	1344	1252	1312	1302	1326	1477	1507	1444	1190	1145	1172
59	60	399	428	615	558	553	560	517	505	502	621	508	494	399	428	399
67	68	192	195	241	214	252	208	219	212	203	215	266	234	209	192	192
75	76	371	412	426	454	462	432	415	456	459	430	531	556	427	431	369
