# HG121_101.txt 
# Nodes 
60
# Arcs 
210
# Required Edges 
41
# Num Intervals 
10
# Arcs and travel times 
1	2	679	778	862	802	792	849	877	974	811	686
2	1	701	985	941	811	841	875	851	831	738	716
3	4	479	568	551	535	538	575	565	786	534	483
4	3	546	677	690	647	634	686	761	830	626	552
4	5	527	715	606	564	566	606	608	842	664	528
5	4	819	807	738	717	712	743	1041	1026	845	650
6	7	369	432	414	398	405	408	430	458	400	369
7	6	374	432	488	459	483	472	483	455	450	373
5	8	1247	1301	1240	1186	1188	1246	1550	1632	1274	1070
8	5	994	1199	1220	1119	1090	1130	1200	1432	1132	1008
5	9	1326	1345	1293	1229	1257	1257	1606	1634	1348	1107
9	5	1039	1220	1115	1141	1079	1357	1224	1511	1132	1041
10	11	590	686	655	695	668	714	689	721	634	586
11	10	642	775	735	783	733	715	749	885	718	656
12	13	232	252	334	296	286	313	310	410	254	242
13	12	167	207	201	219	223	213	219	186	174	170
14	15	1345	1726	1567	1564	1554	1558	1654	1665	1375	1327
15	14	1233	1612	1463	1496	1384	1509	1582	1768	1332	1245
14	16	1083	1375	1279	1279	1257	1297	1343	1457	1101	1095
16	14	1032	1268	1332	1275	1172	1260	1285	1325	1140	1051
17	18	806	1000	905	939	886	940	942	1079	878	815
18	17	771	915	892	840	843	893	985	1123	821	770
11	18	752	970	905	872	834	893	892	1063	860	752
18	11	735	903	882	812	805	881	961	1072	786	735
11	19	517	650	688	646	663	623	703	683	634	517
19	11	521	635	622	590	575	590	610	694	574	521
11	20	577	792	734	654	651	698	693	876	725	578
20	11	586	725	699	680	668	721	740	885	634	634
13	21	327	345	377	406	388	386	409	421	327	327
21	13	279	267	342	324	288	315	441	403	287	251
22	23	819	1194	1013	991	930	950	1027	1201	916	841
23	22	778	1010	901	898	901	932	936	1150	865	788
24	25	1127	1358	1358	1272	1357	1386	1360	1599	1143	1166
25	24	1083	1335	1344	1333	1274	1362	1372	1444	1250	1072
26	27	1023	1283	1222	1190	1194	1185	1283	1436	1028	1001
27	26	981	1309	1146	1156	1064	1145	1210	1497	1061	989
25	28	565	650	728	754	714	701	643	735	586	565
28	25	605	671	777	721	745	784	774	785	634	645
29	30	250	274	317	342	305	328	309	342	252	250
30	29	252	288	312	310	286	363	295	303	259	252
31	32	310	328	385	389	371	402	371	356	363	334
32	31	310	374	428	426	419	433	375	382	421	310
31	33	928	1424	1126	1147	1060	1090	1126	1223	1077	965
33	31	946	1170	1062	1015	1053	1079	1063	1405	1028	961
32	34	474	886	610	548	530	577	572	726	610	502
34	32	573	750	694	652	609	663	686	854	618	575
35	36	514	696	667	688	575	731	771	899	643	515
36	35	533	700	776	652	691	728	753	852	559	550
36	37	1368	1772	1636	1530	1608	1643	1716	1739	1344	1329
37	36	1259	1670	1483	1532	1443	1543	1664	1894	1440	1272
36	38	746	960	958	901	957	970	985	1205	799	769
38	36	769	1128	957	1018	1014	1051	1040	1088	910	799
39	40	385	557	514	522	412	442	561	505	443	409
40	39	372	480	503	483	465	497	500	624	457	375
39	41	294	433	401	388	343	408	402	537	391	296
41	39	321	386	442	403	412	441	443	441	374	339
42	43	748	892	925	882	865	934	984	1013	783	755
43	42	668	810	754	750	700	857	814	946	760	657
44	45	688	867	786	820	782	822	772	1050	715	714
45	44	699	1039	842	829	759	825	786	898	729	699
41	46	417	465	554	548	548	595	572	505	441	430
46	41	406	434	499	538	528	529	543	610	420	406
47	48	523	638	750	698	696	757	704	672	533	493
48	47	493	542	717	716	699	692	728	694	543	493
49	50	675	1102	889	817	766	860	845	1041	794	704
50	49	708	888	897	824	850	919	899	1175	792	738
51	52	851	976	1083	963	1043	1096	1125	1146	869	916
52	51	861	986	1008	1004	994	987	1054	1134	952	819
43	53	373	486	485	469	454	490	475	495	368	377
53	43	347	490	487	511	407	470	426	476	352	350
43	54	562	850	777	637	650	681	739	654	597	569
54	43	560	686	740	684	669	705	726	849	686	561
55	56	741	983	955	894	879	1001	973	1103	777	754
56	55	730	950	937	890	864	987	1000	1083	854	732
57	58	772	1012	839	839	829	871	872	1044	794	766
58	57	703	932	814	913	772	812	863	960	789	732
48	50	361	364	519	499	473	498	503	473	361	358
50	48	370	361	492	497	474	490	475	470	383	368
50	59	988	1233	1217	1111	1149	1265	1214	1464	1043	1027
59	50	903	1105	1172	1055	1003	1085	1168	1177	1033	935
59	60	875	1087	1117	1015	980	1018	1108	1146	1004	905
60	59	942	1099	1080	1059	1045	1108	1123	1254	968	959
1	3	401	444	480	481	443	484	486	461	399	392
3	1	392	485	532	488	458	465	470	417	433	392
2	8	808	905	912	880	892	909	913	981	843	808
8	2	760	859	1019	863	844	852	870	905	829	760
2	12	671	753	801	772	750	817	787	870	711	678
12	2	694	757	887	786	779	832	798	905	753	691
3	8	906	1048	1037	1016	1011	1029	1041	1124	954	905
8	3	839	1071	1081	1001	961	959	1018	1008	944	839
4	6	554	694	688	605	611	653	726	800	623	566
6	4	454	530	506	484	492	530	527	766	488	454
5	15	1527	1726	1567	1493	1543	1514	1872	1830	1586	1308
15	5	1219	1548	1365	1361	1308	1397	1490	1841	1345	1219
7	9	483	505	512	509	550	519	515	494	483	477
