# F7739_102.txt 
# Nodes 
49
# Arcs 
168
# Required Edges 
66
# Num Intervals 
10
# Arcs and travel times 
1	2	453	689	615	565	564	564	579	492	449	449
8	9	454	485	588	529	536	632	529	686	496	462
15	16	425	510	598	541	521	626	602	702	471	441
22	23	119	123	162	161	152	154	168	123	119	119
29	30	641	845	815	787	840	831	850	1003	680	685
36	37	706	849	841	838	788	873	901	958	735	706
43	44	650	720	749	741	690	807	739	823	707	651
2	3	1091	1418	1227	1243	1219	1299	1420	1662	1265	1101
9	10	649	455	535	495	492	560	818	763	649	445
16	17	287	329	438	434	437	390	391	310	289	287
23	24	220	283	334	332	326	326	357	392	240	220
30	31	777	1135	893	960	909	857	882	1141	826	794
37	38	905	1074	1030	980	996	1007	1110	1205	1004	871
44	45	870	985	1005	965	991	1035	1023	1220	938	877
3	4	781	960	960	858	892	945	967	1113	857	791
10	11	1256	1349	1359	1360	1356	1401	1525	1356	1256	1256
17	18	490	543	659	656	679	662	682	650	513	507
24	25	330	411	402	425	418	416	420	515	448	330
31	32	723	873	826	849	813	808	851	1003	767	702
38	39	55	61	57	59	56	59	73	63	61	55
45	46	1388	1874	1574	1544	1491	1489	1528	1635	1391	1390
4	5	681	732	760	762	716	831	757	830	733	656
11	12	1489	1736	1563	1623	1542	1691	1719	1820	1490	1362
18	19	687	1096	897	901	797	865	850	1004	809	701
25	26	248	282	339	319	358	372	344	344	277	248
32	33	510	709	699	671	662	688	732	688	593	574
39	40	199	310	247	234	204	233	242	221	222	199
46	47	318	335	446	393	402	396	390	348	318	318
5	6	748	836	946	918	898	898	866	928	779	777
12	13	650	685	857	768	751	820	805	864	698	685
19	20	745	826	862	866	874	884	885	895	763	748
26	27	393	450	489	470	452	533	498	546	430	409
33	34	468	485	527	507	507	517	663	611	505	439
40	41	685	702	755	746	727	796	734	821	687	671
47	48	743	854	879	889	893	874	882	1121	921	752
6	7	634	749	764	788	723	771	721	845	668	634
13	14	875	1010	993	981	921	1021	1041	1088	948	841
20	21	690	879	883	826	815	863	865	988	736	702
27	28	571	641	619	628	638	641	651	780	626	580
34	35	389	462	465	435	449	468	499	660	520	385
41	42	395	418	546	541	522	524	477	477	398	406
48	49	713	869	833	846	787	889	807	880	766	715
1	8	824	1143	921	941	923	1050	1049	1191	888	834
8	15	293	349	416	396	364	381	402	479	332	299
15	22	387	409	500	477	480	505	525	496	407	396
22	29	431	458	538	570	487	588	594	545	443	431
29	36	691	892	919	845	859	924	945	976	719	707
36	43	255	281	295	297	272	274	271	354	283	264
2	9	1261	1628	1428	1426	1420	1490	1547	1973	1429	1270
9	16	584	642	701	656	641	707	763	709	597	549
16	23	423	501	563	505	500	502	533	510	479	427
23	30	485	670	581	547	629	610	614	841	529	484
30	37	436	516	620	628	552	592	591	512	446	436
37	44	555	474	567	543	517	541	772	763	584	448
3	10	327	329	416	366	374	395	393	393	327	326
10	17	370	381	412	438	423	429	450	614	410	370
17	24	379	473	490	490	472	491	517	506	413	396
24	31	634	768	706	718	721	699	771	792	686	636
31	38	452	610	523	538	506	491	506	595	503	440
38	45	913	1086	1026	941	960	1024	992	1337	938	933
4	11	707	923	954	825	960	802	874	837	794	794
11	18	1354	1503	1446	1509	1471	1473	1478	1635	1380	1277
18	25	637	934	831	815	741	764	777	881	760	649
25	32	470	635	597	556	556	582	609	752	513	492
32	39	590	696	702	691	667	695	733	801	697	603
39	46	621	985	800	755	730	737	791	676	676	621
5	12	203	264	299	302	256	277	293	305	220	203
12	19	160	175	268	262	277	243	271	221	172	160
19	26	294	331	389	430	435	401	398	363	294	294
26	33	335	346	374	378	398	396	444	545	377	335
33	40	884	1012	943	884	863	913	1077	1144	905	803
40	47	504	725	668	583	595	579	682	626	524	513
6	13	1012	1242	1210	1212	1167	1246	1248	1350	1123	1012
13	20	1038	1179	1173	1151	1111	1214	1237	1238	1110	1009
20	27	249	270	321	331	281	321	314	330	249	249
27	34	334	468	440	412	404	399	421	442	392	334
34	41	335	405	434	392	385	405	429	434	351	341
41	48	913	976	1076	1041	1055	1052	1064	1149	1002	909
7	14	423	514	497	502	499	505	520	585	457	435
14	21	475	687	604	545	546	607	621	786	520	507
21	28	876	1016	1029	1007	998	1020	1082	1182	987	875
28	35	874	1084	980	963	931	1079	1093	1153	948	888
35	42	364	361	479	507	491	477	477	435	370	387
42	49	448	462	551	567	568	540	551	473	455	462
2	1	446	535	535	527	588	542	534	745	545	444
9	8	696	530	638	627	596	710	842	789	702	521
16	15	466	629	660	604	540	615	665	791	620	466
23	22	130	156	151	191	155	175	176	182	130	130
30	29	664	979	805	829	774	865	838	943	777	674
37	36	690	860	834	796	759	828	885	890	737	689
44	43	749	771	902	802	843	845	888	933	749	734
3	2	1312	1620	1504	1391	1418	1453	1504	1539	1257	1275
10	9	445	463	521	516	502	528	492	656	486	445
17	16	293	351	410	399	375	418	431	405	295	295
24	23	261	294	351	339	308	320	334	320	281	261
31	30	829	1052	891	931	932	902	934	1224	862	807
38	37	819	1019	980	941	890	1003	1003	1184	863	819
45	44	865	1027	1003	1002	955	1039	1104	1122	967	907
4	3	707	821	804	756	724	859	828	960	790	683
11	10	1257	1451	1370	1409	1345	1405	1349	1432	1287	1180
18	17	476	573	719	755	621	627	668	537	486	476
25	24	301	395	409	390	382	414	416	469	340	323
32	31	709	877	823	823	830	802	838	897	762	709
39	38	55	60	59	57	59	60	59	63	55	55
46	45	1337	1502	1450	1437	1432	1446	1446	1886	1419	1289
5	4	704	794	834	795	829	812	847	935	755	704
12	11	1385	1570	1590	1621	1553	1615	1805	1805	1423	1385
19	18	698	941	823	865	820	901	843	1135	727	727
26	25	275	286	312	330	309	326	349	353	288	275
33	32	508	635	649	626	612	632	733	740	574	560
40	39	274	296	299	288	293	311	309	357	279	280
47	46	316	448	474	395	397	451	449	334	316	316
6	5	715	855	859	882	843	916	848	905	769	718
13	12	830	765	916	899	825	952	988	938	830	700
20	19	710	788	871	901	829	866	850	876	735	710
27	26	393	502	500	505	485	502	499	527	471	393
34	33	410	486	474	471	491	496	508	574	468	412
41	40	716	780	866	799	826	824	834	882	743	716
48	47	673	909	836	779	765	838	830	745	718	673
7	6	633	757	792	796	759	759	753	809	701	690
14	13	793	950	944	874	852	973	966	1130	921	793
21	20	695	870	816	830	819	859	866	839	741	707
28	27	519	577	568	577	570	611	581	674	572	512
35	34	396	477	528	467	503	563	521	631	432	445
42	41	399	435	559	521	559	560	560	505	413	399
49	48	776	834	880	863	842	874	882	940	866	774
8	1	774	984	903	897	929	939	999	1204	817	782
15	8	123	120	165	176	172	160	165	185	124	121
22	15	409	473	538	516	463	517	549	539	451	407
29	22	441	455	579	543	582	560	612	508	452	448
36	29	688	871	842	834	853	947	912	1028	791	688
43	36	255	253	273	279	273	296	274	280	241	237
9	2	1493	1821	1578	1517	1513	1530	1763	1754	1527	1363
16	9	582	677	768	688	681	747	750	686	606	582
23	16	388	457	528	494	515	556	578	675	450	388
