# HD122_51.txt 
# Nodes 
70
# Arcs 
282
# Required Edges 
50
# Num Intervals 
5
# Arcs and travel times 
1	2	612	777	714	791	731
2	1	631	848	758	767	665
3	4	432	497	485	509	481
4	3	492	622	571	686	564
5	6	1142	1145	1090	1418	1206
6	5	889	988	946	1069	966
7	8	533	630	609	632	541
8	7	495	681	580	592	547
7	9	435	462	496	465	435
9	7	386	396	388	414	409
10	11	532	591	602	621	571
11	10	578	662	660	675	647
12	13	209	301	258	279	229
13	12	151	181	201	198	157
4	14	497	622	560	599	612
14	4	586	684	685	745	606
13	15	940	1063	1037	1115	947
15	13	939	1097	1040	1195	1023
16	17	330	492	397	428	366
17	16	326	393	387	391	336
9	18	977	1067	1035	1151	1066
18	9	1030	1165	1078	1243	1081
19	20	757	876	824	930	835
20	19	781	909	878	981	852
21	22	463	669	616	688	485
22	21	449	662	587	663	459
23	24	1044	1230	1148	1298	1152
24	23	1131	1319	1308	1415	1141
25	26	656	810	752	824	763
26	25	672	847	831	841	723
25	27	780	873	863	881	769
27	25	763	892	853	890	802
24	28	661	806	789	767	665
28	24	670	794	804	768	677
20	28	364	453	458	481	389
28	20	349	452	472	445	361
29	30	226	286	275	278	227
30	29	227	281	258	266	233
31	32	280	347	334	334	327
32	31	280	385	378	338	380
26	33	798	985	970	1029	883
33	26	819	956	903	1028	900
26	27	922	1101	1076	1156	926
27	26	884	1033	959	1090	956
22	32	165	205	198	222	165
32	22	165	207	207	209	165
33	34	680	809	785	801	744
34	33	739	842	833	898	833
27	34	741	885	855	865	819
34	27	859	960	941	970	867
30	35	300	351	316	362	322
35	30	309	370	338	417	326
36	37	1233	1474	1449	1547	1211
37	36	1135	1337	1301	1499	1298
33	38	769	878	872	899	836
38	33	748	906	890	949	855
39	40	347	463	372	506	399
40	39	335	453	419	451	412
41	42	238	317	284	327	252
42	41	217	305	306	315	229
43	44	300	312	299	330	287
44	43	308	389	314	326	319
45	46	540	709	642	647	607
46	45	535	627	660	633	579
47	48	471	676	627	634	480
48	47	444	646	630	656	489
46	49	508	644	649	630	562
49	46	513	681	589	647	561
50	51	288	356	340	334	308
51	50	301	334	376	355	319
52	53	409	512	441	498	441
53	52	385	530	440	495	406
54	55	1091	1309	1220	1439	1243
55	54	1191	1384	1359	1452	1177
54	56	662	821	760	814	772
56	54	670	856	770	811	710
57	58	695	756	747	786	715
58	57	634	733	696	777	711
59	60	788	1007	883	998	905
60	59	849	973	942	1012	873
61	62	492	589	555	617	509
62	61	506	582	585	628	565
53	63	533	687	584	692	566
63	53	584	680	584	690	587
64	65	294	392	388	389	315
65	64	306	393	422	420	313
58	66	662	830	745	848	793
66	58	675	794	775	799	681
60	67	585	708	658	771	623
67	60	575	702	637	710	683
55	68	535	662	634	692	585
68	55	415	558	463	550	548
69	70	491	626	566	592	538
70	69	485	560	549	565	508
56	65	515	622	613	695	612
65	56	560	702	668	699	587
62	70	335	360	374	381	349
70	62	348	392	381	417	359
63	70	377	430	351	431	359
70	63	326	405	346	412	351
1	9	735	863	835	872	856
9	1	724	878	817	849	767
1	12	931	1120	1088	1132	1058
12	1	1009	1184	1162	1106	997
1	17	779	906	872	926	883
17	1	819	963	933	987	866
2	3	358	483	463	468	393
3	2	352	460	422	419	379
2	12	605	722	676	709	641
12	2	626	799	702	719	678
2	30	533	597	559	605	570
30	2	574	649	598	638	623
2	46	417	542	509	557	434
46	2	436	565	546	607	481
2	49	653	767	747	782	714
49	2	655	849	736	772	705
3	9	470	602	622	592	558
9	3	475	571	545	599	534
3	14	928	1092	1043	1158	1011
14	3	958	1149	1134	1206	1029
3	30	626	741	686	713	690
30	3	648	734	735	786	714
