# F7739_151.txt 
# Nodes 
49
# Arcs 
168
# Required Edges 
66
# Num Intervals 
15
# Arcs and travel times 
1	2	300	305	406	381	380	413	435	411	385	407	471	525	367	324	300
8	9	390	390	429	442	438	454	453	457	448	471	476	390	411	390	390
15	16	421	421	568	569	536	508	483	522	542	529	534	476	429	421	425
22	23	95	95	127	138	191	176	161	134	171	154	152	113	95	95	95
29	30	652	712	799	785	767	724	713	743	748	755	917	918	659	640	640
36	37	347	340	515	462	455	455	433	416	438	530	414	386	347	342	352
43	44	169	169	250	213	215	253	211	301	234	218	286	224	189	169	169
2	3	542	557	873	688	676	661	629	639	660	669	660	659	589	542	542
9	10	554	557	626	700	672	679	634	699	747	693	689	597	565	554	557
16	17	611	664	753	714	658	695	652	693	680	682	850	885	752	623	623
23	24	483	495	571	572	582	593	585	596	592	566	630	716	524	486	486
30	31	481	511	743	561	548	547	603	511	541	545	625	702	536	519	476
37	38	431	485	603	538	510	526	528	550	562	581	660	610	503	446	424
44	45	351	369	496	438	415	403	413	420	418	445	414	396	354	351	351
3	4	522	526	676	648	594	649	622	635	650	680	776	751	564	530	526
10	11	936	1145	1234	1108	1049	1076	1058	1118	1134	1124	1352	1280	938	970	900
17	18	733	733	848	956	897	892	899	952	975	943	855	814	754	733	733
24	25	741	630	975	713	880	737	708	704	917	913	752	752	778	618	614
31	32	79	85	85	85	84	83	82	85	82	85	79	82	79	79	79
38	39	427	482	653	554	497	517	502	546	535	568	686	587	540	445	434
45	46	1357	1506	1618	1505	1550	1503	1538	1509	1545	1603	1978	1830	1548	1401	1348
4	5	431	431	614	564	532	515	535	594	531	548	614	564	449	436	461
11	12	696	721	864	804	785	761	750	788	782	780	983	941	754	697	696
18	19	843	876	1134	1057	1046	1067	1034	1043	1038	1119	1088	952	849	896	846
25	26	599	610	761	687	713	645	706	696	699	728	809	708	638	607	607
32	33	673	782	846	862	736	745	729	736	755	850	916	880	711	690	689
39	40	1191	1310	1589	1355	1429	1325	1275	1339	1336	1390	1536	1445	1236	1211	1191
46	47	169	169	176	220	208	225	219	191	210	233	179	169	169	169	169
5	6	582	573	782	806	746	733	720	713	725	815	684	645	587	582	573
12	13	565	572	669	643	701	610	778	674	690	667	801	732	608	585	559
19	20	504	418	715	528	664	518	496	508	668	698	581	494	512	426	406
26	27	573	570	662	650	673	646	624	636	649	657	655	624	589	559	550
33	34	717	783	1084	946	873	877	850	898	922	968	991	943	738	752	717
40	41	1094	1202	1250	1178	1219	1129	1132	1205	1227	1310	1501	1325	1153	1141	1054
47	48	1264	1134	1573	1236	1496	1276	1180	1210	1528	1541	1454	1336	1292	1089	1072
6	7	550	608	799	677	633	671	632	643	680	730	818	709	578	561	559
13	14	1030	1127	1334	1234	1176	1210	1133	1184	1189	1318	1408	1347	1116	1036	1054
20	21	239	240	306	299	331	296	249	262	289	290	267	257	239	239	239
27	28	474	523	634	559	520	550	519	557	549	562	752	742	578	473	484
34	35	278	278	371	425	457	378	366	398	376	384	403	372	327	277	276
41	42	167	200	262	280	226	237	215	234	224	220	259	194	175	167	167
48	49	637	637	889	863	751	721	718	745	739	761	796	718	729	716	644
1	8	488	493	663	647	644	662	610	660	645	666	676	704	578	518	488
8	15	647	633	901	853	833	796	750	782	823	878	789	751	661	647	622
15	22	119	119	134	156	196	197	169	164	180	176	153	119	119	119	129
22	29	738	783	801	904	876	813	869	909	901	865	881	855	803	738	738
29	36	887	922	1099	1049	1038	999	954	1004	1060	1034	1176	1179	900	876	878
36	43	1078	1161	1403	1190	1127	1135	1169	1185	1191	1229	1293	1200	1069	1036	1013
2	9	398	398	501	504	475	482	506	509	491	525	540	418	431	398	398
9	16	831	698	1115	771	993	792	759	770	1031	1020	815	773	866	676	673
16	23	397	399	541	482	448	485	447	471	468	489	550	462	408	397	397
23	30	327	357	464	434	412	421	461	424	441	475	526	551	417	333	333
30	37	275	281	511	423	408	428	434	346	392	454	369	334	281	281	281
37	44	1006	1110	1397	1136	1065	1160	1095	1169	1180	1245	1334	1243	1018	1016	973
3	10	615	737	794	775	729	768	741	727	767	777	888	883	640	659	684
10	17	587	611	719	724	724	791	695	682	721	678	754	615	611	587	587
17	24	61	61	93	66	106	99	76	89	85	69	70	61	61	61	61
24	31	977	883	1118	989	1099	994	969	957	1192	1144	1188	1082	1026	869	857
31	38	448	515	603	624	525	499	490	527	528	541	599	635	483	464	461
38	45	783	876	1064	1010	887	868	854	871	943	948	1054	1032	842	782	843
4	11	871	992	1162	962	964	960	925	966	986	1043	1099	1051	880	867	837
11	18	976	1101	1164	1129	1068	1090	1097	1082	1116	1171	1284	1335	1011	969	969
18	25	601	752	870	738	751	768	705	741	751	785	779	702	650	642	624
