# HG121_51.txt 
# Nodes 
60
# Arcs 
210
# Required Edges 
41
# Num Intervals 
5
# Arcs and travel times 
1	2	679	862	792	877	811
2	1	701	941	841	851	738
3	4	479	551	538	565	534
4	3	546	690	634	761	626
4	5	527	606	566	608	664
5	4	819	738	712	1041	845
6	7	369	414	405	430	400
7	6	374	488	483	483	450
5	8	1247	1240	1188	1550	1274
8	5	994	1220	1090	1200	1132
5	9	1326	1293	1257	1606	1348
9	5	1039	1115	1079	1224	1132
10	11	590	655	668	689	634
11	10	642	735	733	749	718
12	13	232	334	286	310	254
13	12	167	201	223	219	174
14	15	1345	1567	1554	1654	1375
15	14	1233	1463	1384	1582	1332
14	16	1083	1279	1257	1343	1101
16	14	1032	1332	1172	1285	1140
17	18	806	905	886	942	878
18	17	771	892	843	985	821
11	18	752	905	834	892	860
18	11	735	882	805	961	786
11	19	517	688	663	703	634
19	11	521	622	575	610	574
11	20	577	734	651	693	725
20	11	586	699	668	740	634
13	21	327	377	388	409	327
21	13	279	342	288	441	287
22	23	819	1013	930	1027	916
23	22	778	901	901	936	865
24	25	1127	1358	1357	1360	1143
25	24	1083	1344	1274	1372	1250
26	27	1023	1222	1194	1283	1028
27	26	981	1146	1064	1210	1061
25	28	565	728	714	643	586
28	25	605	777	745	774	634
29	30	250	317	305	309	252
30	29	252	312	286	295	259
31	32	310	385	371	371	363
32	31	310	428	419	375	421
31	33	928	1126	1060	1126	1077
33	31	946	1062	1053	1063	1028
32	34	474	610	530	572	610
34	32	573	694	609	686	618
35	36	514	667	575	771	643
36	35	533	776	691	753	559
36	37	1368	1636	1608	1716	1344
37	36	1259	1483	1443	1664	1440
36	38	746	958	957	985	799
38	36	769	957	1014	1040	910
39	40	385	514	412	561	443
40	39	372	503	465	500	457
39	41	294	401	343	402	391
41	39	321	442	412	443	374
42	43	748	925	865	984	783
43	42	668	754	700	814	760
44	45	688	786	782	772	715
45	44	699	842	759	786	729
41	46	417	554	548	572	441
46	41	406	499	528	543	420
47	48	523	750	696	704	533
48	47	493	717	699	728	543
49	50	675	889	766	845	794
50	49	708	897	850	899	792
51	52	851	1083	1043	1125	869
52	51	861	1008	994	1054	952
43	53	373	485	454	475	368
53	43	347	487	407	426	352
43	54	562	777	650	739	597
54	43	560	740	669	726	686
55	56	741	955	879	973	777
56	55	730	937	864	1000	854
57	58	772	839	829	872	794
58	57	703	814	772	863	789
48	50	361	519	473	503	361
50	48	370	492	474	475	383
50	59	988	1217	1149	1214	1043
59	50	903	1172	1003	1168	1033
59	60	875	1117	980	1108	1004
60	59	942	1080	1045	1123	968
1	3	401	480	443	486	399
3	1	392	532	458	470	433
2	8	808	912	892	913	843
8	2	760	1019	844	870	829
2	12	671	801	750	787	711
12	2	694	887	779	798	753
3	8	906	1037	1011	1041	954
8	3	839	1081	961	1018	944
4	6	554	688	611	726	623
6	4	454	506	492	527	488
5	15	1527	1567	1543	1872	1586
15	5	1219	1365	1308	1490	1345
7	9	483	512	550	515	483
9	7	428	439	431	459	454
7	10	478	542	537	557	519
10	7	421	451	474	487	452
7	17	298	334	327	333	309
17	7	315	346	349	385	330
7	40	367	434	412	474	396
40	7	336	400	410	425	345
8	14	1019	1303	1149	1243	1140
14	8	1072	1257	1252	1337	1091
9	22	917	997	975	1047	973
22	9	894	1092	996	1082	950
12	14	423	570	509	515	461
14	12	456	570	577	591	461
13	16	780	908	878	944	818
16	13	842	1105	965	1055	954
15	17	806	937	874	945	853
17	15	852	1011	949	1070	912
15	22	1070	1261	1221	1306	1155
22	15	1124	1376	1292	1372	1139
15	27	126	150	140	168	126
27	15	126	158	157	150	144
16	22	881	1168	971	1061	925
22	16	875	1086	985	1014	910
16	26	889	1187	1003	1125	999
26	16	898	1116	1062	1098	945
17	22	623	719	659	726	683
22	17	574	752	655	712	621
17	28	468	550	541	542	502
28	17	446	559	540	550	477
18	24	926	1106	1056	1081	913
24	18	875	1019	1036	1039	897
19	30	647	783	698	754	725
30	19	674	761	746	814	747
20	24	586	764	759	760	586
24	20	590	817	759	797	608
20	29	481	541	552	613	505
29	20	434	524	502	532	511
21	26	430	577	521	621	430
26	21	425	493	512	526	433
21	31	423	523	499	508	443
31	21	413	526	512	508	427
22	24	1047	1344	1274	1372	1197
24	22	1039	1272	1263	1269	1080
23	27	468	579	574	612	547
27	23	506	585	564	595	563
23	28	599	761	775	738	625
28	23	641	852	792	825	727
23	39	503	598	560	645	615
39	23	554	672	613	692	606
25	29	401	510	487	486	413
29	25	468	564	557	612	486
25	35	397	508	463	495	417
35	25	412	507	462	562	429
26	32	562	723	674	694	605
32	26	574	756	646	714	717
28	40	515	732	654	636	565
40	28	489	638	632	586	517
28	49	657	830	828	835	737
49	28	666	922	829	819	708
29	36	535	667	629	755	658
36	29	572	785	769	796	595
30	37	1074	1170	1134	1152	1044
37	30	956	1123	1072	1104	1115
32	35	260	342	283	319	296
35	32	312	412	324	423	333
33	34	754	897	872	888	825
34	33	820	934	925	996	924
33	44	501	569	563	623	549
44	33	517	686	569	604	576
34	39	337	475	425	452	369
39	34	268	379	313	365	328
34	55	407	535	458	539	463
55	34	363	506	468	480	390
35	40	326	417	348	502	361
40	35	321	426	389	426	349
35	51	746	923	866	992	904
51	35	762	1013	925	961	783
37	42	1100	1271	1233	1428	1282
42	37	1214	1439	1412	1521	1209
38	40	617	859	734	775	691
40	38	619	768	780	778	650
38	42	611	754	734	812	752
42	38	619	768	780	796	650
38	53	823	1037	970	1011	890
53	38	815	988	935	981	872
40	46	395	514	468	470	434
46	40	422	530	535	556	493
41	44	598	708	683	743	620
