# HG315_52.txt 
# Nodes 
64
# Arcs 
232
# Required Edges 
44
# Num Intervals 
5
# Arcs and travel times 
1	2	377	443	441	435	380
2	1	413	477	467	525	439
3	4	1194	1419	1330	1457	1347
4	3	1293	1505	1469	1569	1307
5	6	1064	1207	1119	1210	1137
6	5	1080	1353	1268	1300	1171
6	7	381	485	469	480	394
7	6	384	453	437	449	381
7	8	554	737	700	725	581
8	7	554	718	693	690	554
2	4	519	645	578	670	563
4	2	537	682	621	667	577
4	9	1097	1273	1210	1360	1181
9	4	1076	1223	1173	1227	1110
10	11	1541	1523	1479	1907	1527
11	10	1265	1399	1361	1475	1465
12	13	305	424	393	424	373
13	12	305	509	421	519	427
9	14	1216	1333	1290	1401	1261
14	9	1465	1435	1359	1745	1471
15	16	817	985	829	951	836
16	15	799	903	891	897	847
16	17	517	604	581	635	557
17	16	549	605	628	619	561
13	18	359	456	389	446	421
18	13	192	243	196	241	233
18	19	448	511	472	568	565
19	18	375	402	413	470	387
14	20	752	757	712	1011	866
20	14	650	781	705	776	810
14	21	579	465	434	810	586
21	14	415	489	470	500	529
21	22	297	316	310	396	305
22	21	263	289	267	296	295
17	23	553	688	671	737	675
23	17	531	683	666	715	553
17	24	631	777	743	789	743
24	17	671	805	769	847	674
25	26	317	405	361	374	318
26	25	313	371	324	360	313
27	28	755	1041	985	1030	751
28	27	740	1031	971	1036	811
29	30	1168	1583	1232	1497	1244
30	29	1289	1344	1344	1417	1193
26	31	1093	1228	1247	1267	1090
31	26	997	1153	1112	1173	1131
32	33	337	410	379	404	381
33	32	323	407	348	381	370
32	34	508	612	566	651	621
34	32	552	673	586	657	605
35	36	950	1093	1045	1165	1123
36	35	1025	1089	1097	1065	1005
37	38	478	751	595	681	587
38	37	478	671	646	711	528
39	40	804	956	910	924	827
40	39	811	1017	980	919	855
41	42	597	705	792	729	720
42	41	604	801	711	777	643
43	44	280	357	363	392	283
44	43	284	368	368	342	290
44	45	579	708	661	787	640
45	44	570	724	669	718	610
46	47	581	760	668	782	691
47	46	631	729	729	812	660
45	48	872	1054	1001	1095	949
48	45	916	1148	1055	1218	991
48	49	693	864	756	873	764
49	48	633	839	749	789	687
47	50	885	1004	992	1131	970
50	47	849	970	933	1053	926
51	52	1257	1413	1399	1575	1269
52	51	1425	1624	1539	1684	1514
53	54	595	703	721	740	683
54	53	669	773	798	766	732
53	55	500	649	580	586	531
55	53	537	690	719	719	592
54	56	226	314	347	331	330
56	54	239	349	320	350	268
57	58	418	549	429	513	455
58	57	389	432	425	443	409
59	60	426	595	551	663	426
60	59	437	580	554	581	450
61	62	649	809	742	767	727
62	61	673	759	721	789	678
52	63	501	534	520	509	498
63	52	289	304	347	357	329
58	64	63	65	97	72	63
64	58	68	129	97	113	96
1	3	1061	1209	1199	1178	1098
3	1	1049	1249	1190	1236	1157
2	20	369	435	399	460	391
20	2	364	447	399	445	392
3	5	455	543	503	556	465
5	3	459	599	522	534	499
4	10	421	596	586	557	427
10	4	427	615	583	599	460
5	10	1031	1146	1107	1240	1116
10	5	1257	1289	1221	1589	1306
5	16	572	723	691	726	633
16	5	568	710	633	692	657
6	12	469	596	585	633	503
12	6	498	616	575	682	664
7	18	731	951	899	944	777
18	7	825	1030	947	1055	972
8	19	84	95	93	109	93
19	8	146	167	190	186	149
9	11	963	1040	990	1042	929
11	9	926	1017	1025	1013	1078
10	12	643	555	539	849	652
12	10	479	565	553	600	563
11	15	961	1090	1069	1055	1123
15	11	1013	1125	1071	1115	1017
11	22	799	851	850	861	963
