# F81013_102.txt 
# Nodes 
80
# Arcs 
284
# Required Edges 
37
# Num Intervals 
10
# Arcs and travel times 
1	2	363	399	426	444	424	418	419	465	365	358
9	10	1190	1474	1303	1353	1267	1347	1371	1717	1233	1190
17	18	446	699	528	518	528	558	561	694	467	455
25	26	304	304	390	353	347	385	360	348	306	304
33	34	496	547	626	556	533	532	577	620	557	502
41	42	574	709	678	710	762	701	701	989	692	603
49	50	660	763	812	770	766	776	815	788	747	660
57	58	402	742	528	494	412	464	494	537	437	422
65	66	339	412	472	430	443	431	425	378	347	347
73	74	282	338	322	337	303	316	326	426	306	290
2	3	753	1019	960	868	850	885	918	856	797	772
10	11	1481	1686	1465	1403	1422	1415	1833	1788	1469	1289
18	19	431	630	492	471	454	497	546	700	544	434
26	27	462	529	620	605	551	576	618	762	496	465
34	35	492	653	672	548	533	542	562	550	513	496
42	43	562	677	617	666	607	626	621	647	590	535
50	51	1456	1913	1677	1626	1588	1913	1913	1913	1567	1456
58	59	429	554	537	503	528	533	539	677	497	440
66	67	463	465	592	531	561	562	561	537	481	463
74	75	215	255	237	280	276	275	239	317	225	215
3	4	1148	1419	1365	1307	1279	1368	1401	1683	1296	1137
11	12	896	1074	999	985	983	985	1031	1485	1095	894
19	20	476	633	540	513	531	547	596	674	492	503
27	28	726	875	1001	978	947	1004	990	1020	722	722
35	36	913	1141	1051	1010	1004	1044	1121	1348	1079	908
43	44	269	294	344	365	349	337	377	343	272	269
51	52	1208	1372	1358	1323	1346	1440	1515	1506	1221	1203
59	60	410	542	572	594	530	554	637	552	410	410
67	68	197	203	220	241	224	215	221	274	214	199
75	76	380	451	466	465	426	456	441	503	438	397
4	5	885	1192	1083	1097	1013	1051	1128	1215	974	912
12	13	294	415	408	385	378	410	408	463	359	310
20	21	331	542	399	386	360	374	384	463	390	349
28	29	1387	1653	1550	1544	1556	1603	1618	1816	1362	1362
36	37	597	821	729	683	675	713	692	792	642	597
44	45	557	671	681	708	635	707	756	706	615	557
52	53	631	679	692	687	691	685	691	779	630	644
60	61	494	674	638	627	556	607	673	793	572	499
68	69	410	536	482	494	490	544	534	739	531	410
76	77	493	641	587	546	523	547	572	707	524	492
5	6	1023	1196	1161	1130	1076	1228	1163	1304	1093	1024
13	14	619	802	802	678	743	794	800	1008	779	619
21	22	286	340	304	308	298	326	381	301	294	288
29	30	1123	1488	1522	1374	1185	1308	1439	1660	1196	1122
37	38	460	551	722	619	572	630	655	601	565	473
45	46	483	528	597	657	553	597	608	665	506	483
53	54	572	683	676	678	694	704	712	765	657	572
61	62	624	961	778	742	713	724	737	936	699	653
69	70	679	712	831	807	839	838	840	935	736	683
77	78	757	890	1067	1021	960	1053	1030	963	757	757
6	7	366	366	467	465	451	462	462	452	379	369
14	15	1028	1027	1006	940	960	1019	1249	1419	1053	864
22	23	403	494	496	469	444	510	538	682	540	406
30	31	1140	1460	1319	1264	1315	1359	1418	1519	1127	1105
38	39	869	1035	1076	1017	1020	1051	1050	1142	918	894
46	47	559	717	731	662	642	721	752	881	664	563
54	55	508	549	663	649	661	646	681	640	563	504
62	63	475	490	519	537	500	506	508	594	470	456
70	71	1089	1351	1341	1319	1212	1251	1339	1301	1149	1108
78	79	1365	1781	1585	1555	1557	1678	1665	1787	1359	1342
7	8	533	537	708	665	673	699	697	698	558	533
15	16	786	854	947	877	797	860	914	888	804	763
23	24	222	228	304	285	269	294	274	263	225	224
31	32	778	926	939	903	873	917	912	1299	900	775
39	40	773	885	919	917	875	912	888	931	796	789
47	48	367	540	503	503	488	514	521	565	381	385
55	56	465	521	617	626	612	539	674	604	500	469
63	64	255	349	293	301	275	279	291	392	287	255
71	72	622	786	753	738	768	759	792	955	687	622
79	80	1069	1325	1241	1204	1154	1282	1410	1685	1234	1062
1	9	871	919	929	986	926	915	956	1014	899	871
9	17	624	670	729	767	715	718	733	730	636	617
17	25	682	738	771	831	758	788	763	799	699	682
25	33	739	794	903	811	844	872	819	1044	783	758
33	41	1001	1263	1123	1054	1010	1002	1129	1046	953	1011
41	49	976	1087	1144	1098	1111	1104	1092	1513	1115	970
49	57	549	702	695	570	604	601	639	836	572	549
57	65	536	740	663	595	571	617	635	709	674	547
65	73	592	737	698	669	672	683	720	795	633	633
2	10	640	767	727	712	699	736	745	942	764	640
10	18	703	731	619	623	594	634	921	919	706	548
18	26	406	503	467	469	435	490	503	612	422	408
26	34	685	770	803	816	773	821	826	942	733	685
34	42	279	340	403	363	307	331	299	307	325	319
42	50	332	421	383	435	376	368	377	393	371	309
50	58	472	562	547	558	531	528	551	604	522	472
58	66	335	387	387	442	381	435	371	428	346	338
66	74	338	377	451	401	423	402	412	460	347	338
3	11	325	343	457	422	409	413	379	346	327	325
11	19	1035	1285	1117	1113	1103	1149	1230	1679	1224	1042
19	27	350	370	497	495	488	481	525	518	398	350
27	35	1186	1386	1282	1281	1283	1251	1337	1442	1186	1115
35	43	658	787	734	706	764	712	848	967	810	656
43	51	1142	1336	1338	1336	1336	1336	1376	1456	1336	1122
51	59	1059	1120	1265	1212	1246	1310	1283	1389	1090	1063
59	67	547	662	640	621	609	656	713	780	600	547
67	75	386	437	430	462	429	456	429	526	413	387
4	12	282	346	349	325	326	381	337	332	303	294
12	20	306	412	387	338	349	363	367	431	348	320
20	28	717	1050	928	882	858	887	918	1150	852	735
28	36	529	553	662	608	651	671	688	647	554	538
36	44	474	548	596	568	554	569	571	596	494	474
44	52	225	242	274	290	290	276	262	349	258	228
52	60	786	932	873	840	800	888	935	1104	828	771
60	68	386	499	496	474	461	506	494	567	431	397
68	76	278	340	324	331	310	378	326	390	359	296
5	13	519	587	597	569	561	592	594	701	569	515
13	21	304	456	438	355	385	426	422	513	401	306
21	29	907	1054	994	921	916	983	991	1013	921	887
29	37	1049	1358	1446	1278	1110	1153	1226	1525	1079	1028
37	45	804	1171	1063	971	887	955	1076	1111	923	832
45	53	757	846	932	983	878	908	924	1040	801	756
53	61	553	757	658	653	607	649	681	850	613	552
61	69	571	954	733	708	715	738	746	898	712	591
69	77	604	717	781	706	734	808	758	934	660	608
6	14	570	628	709	645	680	744	681	833	625	592
14	22	842	810	769	731	717	767	1072	1024	869	681
22	30	452	563	532	506	492	531	567	746	600	454
30	38	479	497	563	571	553	584	569	634	493	487
38	46	723	872	867	833	848	856	900	897	749	720
46	54	349	388	470	440	463	454	457	460	408	349
54	62	197	286	287	285	305	276	288	290	277	197
62	70	1132	1379	1313	1233	1247	1317	1321	1557	1164	1140
70	78	838	843	1022	1008	959	1028	1020	935	838	800
7	15	1049	1233	1287	1188	1227	1324	1267	1522	1079	1083
15	23	642	838	858	783	721	828	844	927	764	642
23	31	1057	1353	1216	1175	1222	1292	1308	1476	1063	1035
31	39	963	1080	1137	1096	1121	1117	1122	1329	1079	963
39	47	713	896	842	823	806	849	903	1004	779	717
47	55	457	506	608	643	608	626	632	550	481	470
55	63	387	440	501	508	506	533	499	610	440	404
63	71	238	333	322	340	276	302	297	246	279	246
71	79	984	1228	1115	1131	1134	1141	1135	1132	993	994
8	16	916	1106	1056	1065	992	1084	1170	1252	965	937
16	24	948	1160	1046	1076	1007	1119	1142	1349	1009	938
24	32	614	792	752	703	699	729	775	823	626	631
32	40	565	787	718	678	628	727	734	844	719	571
40	48	544	702	701	688	673	735	727	841	601	560
48	56	703	902	845	797	765	847	950	1033	755	708
56	64	347	346	373	391	368	394	370	457	338	331
64	72	457	624	528	494	508	536	538	635	469	463
72	80	559	956	703	674	641	699	706	880	690	593
2	1	397	438	459	464	449	497	504	537	422	438
10	9	1409	1430	1414	1365	1307	1355	1745	1727	1414	1220
18	17	206	256	260	253	254	262	280	328	205	204
26	25	301	308	356	410	312	341	346	340	301	301
34	33	604	650	686	674	640	669	671	764	629	596
42	41	581	844	770	780	684	690	747	700	618	563
50	49	728	817	831	817	785	809	799	917	781	727
58	57	374	503	415	385	409	429	426	590	394	374
66	65	304	335	417	392	430	388	409	507	335	304
74	73	277	292	301	289	297	355	319	404	306	298
3	2	717	817	845	812	805	846	853	1014	822	704
11	10	1217	1529	1345	1344	1308	1347	1418	1929	1409	1222
19	18	360	510	387	416	397	437	452	497	372	373
27	26	477	608	633	634	569	654	656	673	492	480
35	34	524	672	640	621	640	605	774	851	666	524
43	42	541	683	639	635	636	593	701	645	593	581
51	50	1486	1763	1735	1708	1674	1812	1832	1860	1522	1485
59	58	398	507	492	485	447	490	513	497	442	403
67	66	457	454	534	572	496	563	509	541	462	454
75	74	256	294	297	297	280	296	283	347	265	256
4	3	1243	1570	1447	1448	1413	1429	1508	1580	1256	1226
12	11	974	1165	1010	1001	1029	987	1032	1107	985	938
20	19	466	722	558	531	508	558	566	735	606	483
28	27	712	863	992	890	933	1002	996	976	779	728
36	35	986	1084	1047	1038	1054	1016	1024	1058	966	949
44	43	273	303	354	365	354	344	329	319	279	273
52	51	1371	1577	1562	1517	1479	1626	1619	1665	1456	1351
60	59	420	553	558	548	533	574	559	635	433	438
68	67	215	229	249	237	224	238	246	272	228	213
76	75	289	364	321	338	327	330	321	401	308	289
5	4	850	1099	978	950	949	1025	993	1246	924	858
13	12	294	422	490	414	405	482	499	576	410	294
21	20	362	494	436	383	405	413	416	488	390	378
29	28	1328	1717	1806	1671	1474	1609	1690	1885	1410	1328
