# P2018_152.txt 
# Nodes 
50
# Arcs 
196
# Required Edges 
63
# Num Intervals 
15
# Arcs and travel times 
1	2	440	457	707	597	566	569	547	548	538	562	560	460	436	433	478
2	1	433	428	505	520	493	480	571	512	500	518	592	614	529	430	427
1	4	209	205	231	241	244	247	233	226	247	258	259	241	217	200	199
4	1	223	227	342	272	267	243	279	264	253	340	358	258	242	236	218
1	7	757	778	859	846	859	859	802	809	851	852	998	999	811	740	742
7	1	722	800	940	783	840	793	876	779	827	845	882	852	773	741	717
2	3	1059	1212	1231	1191	1172	1158	1183	1232	1268	1378	1570	1500	1228	1086	1041
3	2	1273	1482	1507	1460	1378	1415	1376	1440	1428	1460	1424	1446	1220	1207	1179
3	4	758	835	946	932	906	914	866	930	922	938	991	977	831	773	773
4	3	686	756	827	780	727	731	703	736	754	804	965	883	767	700	670
4	5	661	711	810	737	728	724	695	728	727	734	846	764	711	650	650
5	4	683	690	775	809	817	761	804	841	807	822	838	838	733	693	688
5	6	725	777	847	918	862	837	872	883	824	840	973	885	756	780	718
6	5	693	741	874	834	849	827	818	840	792	823	902	831	746	724	714
5	7	383	408	499	503	486	486	495	492	498	525	590	501	399	394	399
7	5	357	379	482	438	416	446	409	421	441	458	530	450	382	365	360
6	7	615	615	764	741	773	759	701	730	688	700	846	830	648	626	626
7	6	614	656	847	769	732	718	737	723	711	731	779	785	680	680	609
8	9	441	467	495	570	570	568	520	527	525	513	609	698	482	456	451
9	8	675	513	781	620	882	664	578	631	882	817	702	676	681	515	547
8	15	285	314	356	404	398	414	353	362	420	390	415	348	322	310	283
15	8	119	123	133	160	143	155	167	145	154	160	159	136	120	136	123
9	10	630	435	813	520	768	532	478	499	793	794	498	466	630	433	429
10	9	432	443	527	506	509	508	487	514	480	478	654	670	472	434	434
9	14	827	736	1009	825	951	846	782	806	1063	1011	857	850	892	718	698
14	9	670	745	838	797	727	768	718	766	768	811	1005	965	794	685	685
10	11	1219	1262	1373	1318	1475	1303	1316	1303	1321	1480	1380	1319	1219	1219	1219
11	10	1220	1214	1333	1329	1329	1446	1305	1332	1331	1309	1411	1349	1249	1182	1163
10	13	531	546	617	612	630	634	627	648	593	597	723	753	579	546	546
13	10	728	535	920	643	791	660	596	622	807	794	621	568	734	533	528
11	12	1445	1512	1618	1517	1522	1630	1496	1544	1596	1668	1789	1671	1446	1360	1325
12	11	1344	1494	1751	1543	1589	1493	1507	1538	1534	1751	1751	1751	1380	1407	1380
12	13	631	677	696	831	755	768	728	756	771	782	791	875	677	677	664
13	12	805	742	930	889	996	864	801	850	1054	959	926	820	805	702	673
13	14	849	857	1009	964	951	953	894	928	1084	1010	984	954	920	805	800
14	13	770	844	938	916	841	880	827	893	880	938	1089	1048	893	785	785
14	15	541	654	769	706	613	670	601	660	667	709	899	844	663	580	541
15	14	567	653	807	712	699	704	650	673	700	740	832	753	598	615	579
14	16	367	394	511	488	426	396	408	452	445	483	594	602	421	371	367
16	14	396	417	611	491	467	476	447	438	461	478	481	462	430	405	396
15	16	412	469	562	580	528	553	506	497	559	585	660	615	457	460	426
16	15	452	556	754	641	560	623	524	556	650	645	750	725	602	484	456
17	18	476	477	701	640	702	657	659	683	637	662	650	621	498	509	478
18	17	462	462	632	698	697	674	603	609	687	649	636	583	472	485	462
17	20	735	764	1030	850	880	876	860	836	886	931	970	887	776	750	738
20	17	736	788	991	932	926	895	859	903	921	933	1011	983	778	753	753
18	19	666	884	888	870	863	829	773	795	844	825	976	892	785	696	679
19	18	678	761	873	799	851	810	796	825	801	818	935	951	705	719	747
19	21	556	620	734	741	752	750	729	695	717	770	849	776	617	595	569
21	19	550	607	842	734	692	707	639	692	683	763	828	751	619	562	556
20	21	669	725	877	857	814	816	791	798	805	840	951	914	714	696	700
21	20	675	691	974	792	788	807	795	775	798	840	791	830	719	680	680
20	23	428	437	612	583	555	569	522	512	522	538	582	515	467	441	436
23	20	462	469	583	561	573	557	573	576	579	588	662	592	486	475	462
20	24	417	426	559	551	519	511	488	502	518	518	605	579	451	443	427
24	20	400	409	480	446	463	443	443	424	463	484	424	462	400	400	400
21	22	491	499	741	618	597	614	583	627	624	669	650	586	505	495	495
22	21	503	508	687	660	673	676	620	624	630	690	731	721	545	530	503
22	23	115	115	142	157	175	180	147	154	131	163	128	120	115	115	115
23	22	127	127	164	147	164	191	150	181	159	171	175	132	127	127	127
23	24	213	213	370	324	312	321	316	293	328	346	396	344	233	236	213
24	23	253	266	388	340	314	320	299	298	325	324	353	275	273	259	253
25	26	240	251	352	329	316	317	347	324	339	334	328	309	269	256	241
26	25	267	270	330	302	341	317	299	340	330	338	347	295	280	269	267
26	27	382	417	458	475	489	431	438	492	501	483	573	551	417	382	382
27	26	382	418	599	485	498	489	470	488	485	484	531	494	457	382	382
27	28	554	601	657	601	627	589	620	643	601	631	707	727	607	554	554
28	27	504	522	562	551	578	540	553	583	564	564	610	629	555	497	518
28	29	889	1002	1140	978	1046	1038	1030	1038	1038	1125	1250	1134	952	911	872
29	28	968	1035	1222	1183	1114	1156	1132	1230	1142	1253	1336	1261	1033	957	967
29	30	622	737	808	791	801	811	815	792	802	825	898	930	660	682	702
30	29	644	743	928	781	788	810	751	776	788	813	976	921	754	701	654
28	31	432	441	598	536	493	486	480	524	488	556	536	522	481	438	440
31	28	527	520	607	575	580	595	589	597	575	594	630	666	579	522	509
30	31	754	928	1029	866	898	848	882	860	925	856	1002	1054	802	827	763
31	30	804	923	951	864	895	873	905	880	895	906	1144	1109	836	814	776
26	31	733	791	891	817	884	816	882	851	913	853	972	917	783	766	752
31	26	743	760	940	860	837	812	830	845	837	848	962	889	807	734	724
26	32	414	476	579	524	540	518	507	570	524	583	646	641	480	414	414
32	26	406	477	662	504	489	483	507	508	511	528	631	576	482	420	420
31	32	702	713	840	801	799	799	789	844	809	825	840	883	744	687	702
32	31	688	775	885	798	791	730	806	764	805	813	893	819	740	720	712
33	35	618	469	790	579	748	584	541	570	784	820	693	673	653	480	460
35	33	412	457	498	528	517	525	512	522	536	523	586	623	460	440	432
34	35	378	427	508	451	432	457	436	441	464	484	573	570	505	395	380
35	34	385	448	547	512	482	515	488	509	489	506	577	536	420	415	407
35	36	602	718	891	753	743	772	696	767	734	772	895	829	634	642	624
36	35	629	703	832	790	735	739	701	733	747	825	918	815	736	659	630
35	38	810	924	1089	943	908	922	926	992	944	986	1151	1077	901	835	799
38	35	740	879	921	916	834	836	788	861	860	937	1022	936	836	767	746
36	37	685	727	921	817	829	833	764	808	824	875	970	942	714	696	688
37	36	670	707	962	809	798	839	736	798	818	859	895	812	715	669	656
36	38	320	345	360	378	356	354	356	344	360	353	428	412	366	324	320
38	36	299	319	376	382	365	356	330	344	340	340	332	306	301	308	293
37	38	879	912	1128	999	963	990	966	1020	1027	1077	1169	1057	975	862	833
38	37	795	873	1011	951	918	928	863	930	934	973	1086	1083	838	802	795
39	40	193	222	270	240	252	245	198	235	229	235	243	205	215	193	193
40	39	266	267	326	291	292	321	284	291	301	299	296	277	271	266	259
39	42	843	973	1033	966	950	934	910	979	943	996	1149	1125	909	864	847
42	39	933	967	1171	1053	1015	1086	1057	1108	1072	1155	1221	1143	984	911	904
40	41	664	668	854	733	744	767	705	747	743	712	799	721	667	651	651
41	40	695	704	768	841	840	736	802	802	833	809	803	799	721	695	695
41	42	383	384	494	530	524	521	507	485	508	463	467	457	386	383	383
42	41	388	388	452	542	569	563	542	502	541	543	531	438	401	388	389
41	43	662	671	726	818	788	704	769	770	786	772	767	766	689	662	662
43	41	633	640	785	676	691	724	656	702	711	670	762	683	633	615	615
41	46	1181	1311	1328	1322	1308	1269	1314	1306	1328	1289	1241	1239	1125	1089	1089
46	41	1062	1093	1286	1208	1188	1189	1209	1239	1209	1231	1380	1361	1193	1048	1054
43	46	548	569	839	718	720	653	630	660	628	714	704	578	560	548	594
46	43	549	560	638	664	644	623	660	635	647	657	750	805	662	549	549
43	44	631	697	806	727	695	722	669	707	724	717	825	736	686	631	631
44	43	727	724	793	875	825	754	818	841	839	862	839	838	727	714	712
44	46	1230	1379	1396	1386	1330	1325	1364	1365	1373	1362	1289	1309	1188	1142	1142
46	44	1071	1150	1280	1207	1211	1193	1221	1249	1277	1299	1508	1428	1222	1088	1051
44	45	844	932	1012	976	992	982	962	949	990	992	1183	1183	910	885	902
45	44	840	957	1049	973	959	938	927	959	928	1071	1160	1071	938	909	849
45	46	1347	1727	1654	1528	1435	1480	1447	1592	1440	1483	1585	1541	1350	1270	1283
46	45	1298	1415	1439	1407	1363	1364	1390	1426	1479	1403	1722	1814	1377	1298	1251
47	48	721	741	837	853	856	842	867	864	864	856	1007	1060	894	721	722
48	47	653	711	912	811	769	767	743	778	742	805	785	696	696	653	711
47	49	870	906	1102	1053	1008	1003	1004	1062	1035	1020	1231	1183	1014	869	870
49	47	921	956	1111	1015	1017	955	994	1006	981	1002	1071	990	927	884	943
48	50	861	984	1107	971	997	976	944	999	998	1074	1199	1127	936	890	850
50	48	886	970	1195	1079	1037	1051	1024	1111	1083	1140	1263	1209	978	903	889
49	50	333	333	390	414	409	405	405	388	407	403	402	359	337	333	336
50	49	318	330	379	437	405	412	421	414	417	402	400	334	329	324	322
4	15	722	842	941	869	804	833	795	826	847	873	1052	986	813	722	711
15	4	721	821	995	895	878	891	823	879	885	924	1106	1015	797	768	746
4	39	246	221	248	233	238	243	243	249	234	243	257	246	234	217	212
39	4	207	212	255	222	238	221	207	240	227	233	240	215	224	194	193
4	46	517	540	811	718	664	618	630	631	612	714	705	564	546	531	565
46	4	446	446	496	521	518	514	557	519	561	534	641	701	557	446	447
5	15	217	221	298	334	303	310	269	288	321	302	331	295	233	217	217
15	5	193	202	244	250	242	251	247	239	260	259	301	231	199	211	201
5	39	820	818	867	930	909	856	918	971	921	963	956	996	864	796	796
39	5	734	790	889	818	824	808	775	840	824	836	938	837	798	741	727
5	45	886	957	1046	996	1021	1001	1005	986	1010	1012	1183	1183	910	916	937
45	5	841	961	1053	977	963	940	931	963	931	1072	1131	1075	940	911	851
5	46	1230	1362	1354	1366	1308	1278	1350	1365	1356	1349	1267	1291	1142	1125	1125
46	5	1072	1154	1284	1209	1215	1198	1223	1253	1280	1299	1474	1427	1224	1091	1053
5	48	943	954	1013	1079	1056	999	1054	1130	1083	1136	1097	1130	996	919	918
48	5	852	922	1073	953	993	947	936	991	988	995	1134	996	924	878	841
12	17	453	495	546	604	575	614	557	583	611	614	651	691	497	498	464
17	12	560	518	760	682	713	669	612	643	760	757	780	664	611	524	488
12	24	338	399	519	483	439	457	429	435	464	474	577	491	367	386	352
24	12	366	436	559	482	460	504	444	462	540	512	591	550	522	398	369
12	33	411	453	491	546	523	543	507	505	550	542	596	649	454	455	422
33	12	572	475	673	617	759	609	528	589	747	706	693	625	572	481	446
12	36	602	707	868	775	756	780	694	753	756	789	922	829	627	656	615
36	12	615	738	868	821	746	763	735	762	795	825	979	885	721	645	619
12	39	828	914	1065	995	952	965	918	1014	978	1040	1191	1130	900	859	824
39	12	775	940	983	925	883	884	855	924	939	988	1136	1040	847	793	768
13	33	346	346	388	439	431	441	412	421	468	418	412	389	346	347	346
33	13	375	375	427	443	475	454	481	508	431	417	450	386	375	376	375
13	36	900	931	1093	1047	1025	1050	957	1015	1157	1085	1113	1043	981	859	854
36	13	873	937	1079	1054	985	1015	952	1006	999	1063	1215	1197	953	882	882
15	39	853	937	1092	1016	970	985	937	1014	999	1064	1221	1143	928	873	844
39	15	795	951	1021	950	899	917	875	938	944	1008	1156	1060	867	814	788
15	45	856	965	1046	1014	1011	1001	986	986	1010	1012	1183	1183	910	931	932
45	15	902	1054	1177	1114	1039	1049	1031	1060	1051	1188	1307	1141	1009	983	912
15	46	1251	1478	1583	1440	1367	1425	1364	1404	1415	1483	1528	1464	1204	1204	1188
46	15	1141	1328	1398	1313	1305	1299	1325	1327	1371	1462	1675	1601	1291	1156	1115
16	17	278	290	431	425	365	417	424	344	358	379	386	365	280	286	294
17	16	284	284	412	398	401	372	364	370	401	418	407	346	286	296	285
16	24	192	195	327	264	233	256	234	221	242	251	248	222	224	192	192
24	16	228	231	337	312	276	236	277	282	291	279	310	259	237	232	228
16	25	352	357	573	496	458	491	466	424	466	513	455	426	360	363	357
25	16	346	356	492	485	427	456	427	428	466	493	530	490	401	356	352
16	33	321	333	483	488	434	478	469	397	408	433	434	401	323	329	337
33	16	327	327	455	441	451	427	409	429	470	473	457	390	328	339	327
16	36	453	493	694	563	553	567	543	510	541	557	586	575	501	469	450
36	16	464	488	637	609	576	524	538	576	576	615	722	706	521	469	464
17	36	642	679	941	776	785	780	751	753	777	809	867	791	680	656	642
36	17	657	699	870	836	834	827	747	804	815	834	945	910	683	673	657
17	39	876	887	1146	996	980	965	975	1014	999	1060	1151	1075	953	859	844
