# HG315_51.txt 
# Nodes 
64
# Arcs 
232
# Required Edges 
44
# Num Intervals 
5
# Arcs and travel times 
1	2	688	873	803	889	822
2	1	710	953	852	862	748
3	4	486	558	545	572	541
4	3	554	699	642	771	634
5	6	1284	1288	1225	1594	1356
6	5	999	1110	1063	1202	1086
6	7	374	420	410	435	405
7	6	379	495	489	490	456
7	8	599	708	684	710	608
8	7	556	766	652	666	614
2	4	382	435	409	451	416
4	2	465	526	484	557	510
4	9	627	700	699	699	657
9	4	514	539	525	564	549
10	11	598	664	677	698	642
11	10	650	744	742	759	727
12	13	235	338	290	314	258
13	12	169	204	225	222	176
9	14	1077	1210	1153	1283	1155
14	9	1148	1345	1299	1397	1186
15	16	1121	1322	1238	1310	1169
16	15	1139	1477	1318	1339	1173
16	17	371	553	446	481	412
17	16	366	442	435	439	378
13	18	359	459	376	415	401
18	13	418	359	315	628	427
18	19	1041	1212	1125	1301	1142
19	18	1024	1158	1132	1269	1133
14	20	199	241	237	257	199
20	14	198	250	237	244	217
14	21	442	537	557	542	447
21	14	452	599	554	543	452
21	22	521	752	692	774	545
22	21	505	744	659	746	516
17	23	580	628	644	675	637
23	17	524	551	564	576	558
17	24	1001	1200	1137	1227	1167
24	17	985	1186	1161	1211	999
25	26	738	911	845	926	858
26	25	756	952	935	946	812
27	28	792	993	986	944	833
28	27	831	1057	996	1035	865
29	30	254	322	309	313	256
30	29	256	316	290	299	262
26	31	741	885	876	855	788
31	26	769	979	865	938	820
32	33	759	904	879	939	883
33	32	810	936	878	925	867
32	34	480	618	537	579	618
34	32	580	703	617	695	626
35	36	521	676	583	781	652
36	35	540	786	700	763	566
37	38	1123	1288	1300	1331	1300
38	37	1171	1380	1372	1423	1191
39	40	390	521	418	569	449
40	39	376	509	471	507	463
41	42	268	357	319	367	283
42	41	244	342	344	354	258
43	44	337	351	336	371	322
44	43	346	437	353	367	358
44	45	697	796	792	782	724
45	44	708	853	769	797	739
46	47	611	778	827	759	715
47	46	641	801	767	811	706
45	48	768	1005	905	919	889
48	45	761	881	885	946	790
48	49	734	899	872	954	778
49	48	753	984	862	889	858
47	50	649	862	752	888	724
50	47	673	922	846	904	773
51	52	862	1097	1057	1139	880
52	51	873	1021	1007	1068	965
53	54	769	1031	904	934	783
54	53	744	968	882	975	856
53	55	963	1208	1069	1273	1044
55	53	1006	1267	1173	1267	1056
54	56	744	923	855	915	867
56	54	753	962	866	912	799
57	58	782	850	840	884	804
