# F7713_51.txt 
# Nodes 
49
# Arcs 
168
# Required Edges 
22
# Num Intervals 
5
# Arcs and travel times 
1	2	471	598	683	639	576
8	9	613	694	711	739	645
15	16	661	893	759	831	673
22	23	149	216	253	241	149
29	30	1024	1232	1119	1185	1034
36	37	545	725	680	832	545
43	44	266	335	331	342	296
2	3	851	1080	987	1051	925
9	10	870	1099	996	1088	887
16	17	960	1121	1023	1071	1180
23	24	759	898	919	888	822
30	31	755	880	947	855	841
37	38	676	845	829	912	789
44	45	551	688	648	699	556
3	4	820	1017	976	1067	886
10	11	1469	1739	1661	1764	1473
17	18	1151	1501	1412	1480	1184
24	25	1163	1120	1111	1433	1222
31	32	124	133	129	134	124
38	39	671	870	788	892	848
45	46	2130	2363	2415	2516	2430
4	5	676	885	840	860	705
11	12	1092	1262	1178	1224	1183
18	19	1323	1660	1624	1757	1333
25	26	941	1078	1108	1143	1002
32	33	1056	1353	1145	1334	1116
39	40	1870	2127	2001	2182	1940
46	47	266	345	344	366	266
5	6	914	1266	1131	1280	921
12	13	887	1009	1221	1047	955
19	20	792	829	779	1096	804
26	27	900	1021	980	1031	924
33	34	1126	1485	1334	1519	1158
40	41	1718	1849	1778	2057	1810
47	48	1984	1940	1853	2419	2029
6	7	863	1063	993	1146	907
13	14	1617	1937	1779	2069	1752
20	21	375	470	391	455	375
27	28	744	878	815	882	907
34	35	437	668	574	603	514
41	42	262	439	337	346	274
48	49	1000	1355	1127	1195	1145
1	8	766	1016	957	1046	907
8	15	1016	1339	1178	1379	1037
15	22	187	245	265	277	187
22	29	1159	1420	1365	1358	1261
29	36	1393	1647	1498	1623	1413
36	43	1692	1868	1835	1929	1679
2	9	625	791	795	824	677
9	16	1304	1211	1192	1601	1360
16	23	623	757	702	768	640
23	30	513	681	724	746	655
30	37	432	664	682	712	441
37	44	1579	1784	1719	1954	1598
3	10	965	1216	1164	1220	1005
10	17	921	1136	1091	1064	959
17	24	95	103	119	108	95
24	31	1534	1552	1522	1796	1611
31	38	704	980	769	850	758
38	45	1229	1585	1340	1488	1322
4	11	1368	1511	1453	1637	1382
11	18	1532	1772	1722	1838	1587
18	25	944	1158	1107	1233	1021
25	32	646	690	688	724	675
32	39	1106	1409	1179	1307	1295
39	46	796	900	910	855	846
5	12	954	1193	1142	1326	1012
12	19	619	681	694	784	690
19	26	1959	2085	2091	2444	1968
26	33	1463	1624	1577	1734	1515
33	40	1756	2020	1940	2101	1870
40	47	2160	2322	2253	2534	2246
6	13	1110	1345	1492	1436	1152
13	20	1234	1453	1353	1483	1307
20	27	623	794	698	762	630
27	34	958	1183	1101	1214	1160
34	41	553	855	724	771	593
41	48	1317	1548	1495	1601	1387
7	14	1114	1348	1300	1391	1184
14	21	955	1114	949	1369	982
21	28	563	745	725	652	614
28	35	732	977	888	1009	839
35	42	488	723	603	617	507
42	49	346	472	582	578	346
2	1	651	818	764	855	757
9	8	595	736	647	713	595
16	15	615	717	663	734	632
23	22	149	242	222	215	149
30	29	949	1186	1137	1135	1121
37	36	530	622	656	663	558
44	43	251	298	310	341	256
3	2	881	1129	1113	1176	1015
10	9	888	1102	1059	1031	934
17	16	1299	1170	1141	1632	1336
24	23	1096	976	945	1404	1127
31	30	919	1248	1077	1107	979
38	37	604	792	671	812	757
45	44	562	677	731	679	622
4	3	805	1006	935	1023	864
11	10	1401	1601	1566	1652	1511
18	17	1165	1485	1437	1401	1304
25	24	953	1180	1055	1078	1172
32	31	199	229	198	216	200
39	38	673	878	830	926	794
46	45	2267	2507	2391	2636	2390
5	4	679	913	846	999	689
12	11	1252	1372	1390	1420	1260
19	18	1325	1778	1737	1770	1443
26	25	1042	1072	1096	1124	1060
33	32	1088	1237	1156	1300	1158
40	39	1866	2042	1938	2174	1956
47	46	266	300	298	353	266
6	5	882	1133	1025	1152	964
13	12	1110	1355	1199	1332	1183
20	19	512	575	546	601	575
27	26	837	1017	1008	1127	934
34	33	1093	1577	1384	1511	1233
41	40	1756	2020	1940	2101	1870
48	47	1627	2022	1808	2059	1863
7	6	905	1092	1037	1078	1097
14	13	1372	1639	1728	1712	1439
21	20	243	348	355	276	252
28	27	802	992	974	1085	826
35	34	409	604	508	548	414
42	41	236	310	263	293	265
49	48	1043	1226	1208	1246	1084
8	1	809	1197	1001	1117	905
15	8	964	1301	1212	1314	1066
22	15	184	281	274	304	184
29	22	1214	1370	1291	1322	1214
36	29	1373	1661	1512	1672	1486
43	36	1641	1946	1818	1951	1829
9	2	605	789	751	759	615
16	9	985	1160	1063	1110	1205
23	16	677	886	819	881	690
30	23	524	736	723	749	663
37	30	438	659	632	654	527
44	37	1427	1597	1510	1771	1522
10	3	978	1260	1181	1207	1023
17	10	895	1138	1050	1110	936
24	17	95	118	149	146	95
31	24	1480	1847	1562	1724	1648
38	31	571	703	593	702	627
45	38	1242	1434	1504	1481	1474
11	4	1256	1437	1394	1521	1367
18	11	1607	1819	1781	1909	1596
25	18	1031	1210	1192	1253	1041
32	25	568	743	584	627	590
39	32	1130	1319	1238	1330	1203
46	39	948	1085	962	1290	948
12	5	964	1164	1140	1236	1053
19	12	799	872	864	1164	811
26	19	1743	1873	1890	2089	1873
33	26	1433	1609	1638	1784	1517
40	33	1773	1910	1860	1995	1860
47	40	2486	2410	2406	2959	2549
13	6	1424	1642	1495	1835	1536
20	13	997	1105	1258	1170	1068
27	20	590	729	683	777	592
34	27	980	1330	1197	1345	1032
41	34	553	733	733	739	553
48	41	1199	1562	1359	1529	1399
14	7	1096	1346	1250	1422	1152
21	14	850	1079	999	998	922
28	21	623	809	731	773	637
35	28	675	970	848	852	707
42	35	476	614	575	585	587
49	42	343	472	445	483	368
# Required Edges 
2	1
9	8
10	9
23	24
31	32
38	39
33	32
34	33
6	7
28	27
42	41
48	49
15	8
37	44
17	10
24	31
18	25
19	12
6	13
41	34
35	28
42	35
Time Intervals 
10800
21600
32400
43200
54000
