# HG315_102.txt 
# Nodes 
64
# Arcs 
232
# Required Edges 
44
# Num Intervals 
10
# Arcs and travel times 
1	2	365	401	429	446	426	421	421	468	368	361
2	1	399	441	462	467	452	500	508	540	425	441
3	4	1155	1428	1374	1315	1287	1377	1410	1694	1304	1145
4	3	1251	1580	1456	1457	1422	1438	1518	1590	1265	1234
5	6	1030	1203	1168	1137	1083	1236	1171	1312	1100	1031
6	5	1045	1293	1310	1226	1227	1276	1258	1415	1134	1061
6	7	368	368	470	468	454	465	465	455	381	372
7	6	372	368	439	475	423	448	434	424	368	372
7	8	536	541	713	669	677	704	702	703	562	536
8	7	536	559	695	713	670	695	668	633	536	536
2	4	502	689	624	596	559	655	648	744	545	523
4	2	520	650	660	649	601	663	645	654	558	525
4	9	1061	1235	1232	1243	1171	1195	1316	1398	1143	1082
9	4	1041	1267	1183	1222	1135	1213	1188	1406	1074	1043
10	11	1491	1697	1474	1412	1431	1424	1845	1800	1478	1297
11	10	1225	1539	1354	1352	1317	1356	1427	1942	1418	1230
12	13	295	417	410	388	380	413	410	466	361	312
13	12	295	425	493	417	408	485	502	579	413	295
9	14	1177	1415	1290	1341	1248	1327	1356	1708	1220	1177
14	9	1418	1404	1388	1339	1315	1364	1688	1738	1423	1213
15	16	791	860	954	883	803	866	920	894	809	768
16	15	773	855	874	872	863	903	868	952	819	767
16	17	501	534	585	599	562	619	614	605	539	488
17	16	531	597	586	639	608	616	599	616	543	526
13	18	348	526	441	406	376	436	432	493	408	354
18	13	186	216	235	226	190	241	233	286	225	201
18	19	434	634	495	474	457	501	550	705	547	437
19	18	363	513	389	419	399	440	455	500	374	375
14	20	728	820	733	708	689	734	978	998	838	674
20	14	629	899	756	710	682	749	751	923	784	646
14	21	561	415	450	426	420	457	784	733	567	389
21	14	402	510	474	440	455	473	484	681	512	403
21	22	288	343	306	310	300	328	383	303	295	290
22	21	255	278	280	272	259	274	286	363	286	255
17	23	535	711	666	646	650	730	714	826	654	542
23	17	514	676	661	613	645	712	692	837	535	528
17	24	610	780	752	715	719	750	763	883	719	626
24	17	649	821	779	752	745	794	820	843	652	652
25	26	306	306	392	355	350	388	362	350	308	306
26	25	303	310	359	413	314	343	348	342	303	303
27	28	731	881	1008	985	953	1011	997	1026	727	727
28	27	716	868	998	896	939	1008	1003	982	785	732
29	30	1130	1497	1532	1383	1192	1316	1448	1671	1204	1129
30	29	1247	1404	1301	1333	1301	1389	1371	1513	1155	1132
26	31	1057	1274	1188	1218	1207	1240	1226	1305	1055	1019
31	26	965	1212	1115	1119	1076	1139	1135	1465	1095	950
32	33	326	388	397	379	367	369	391	428	368	330
33	32	313	351	394	335	337	385	369	378	358	313
32	34	492	615	592	591	548	591	630	674	601	497
34	32	534	596	651	605	567	642	635	757	585	517
35	36	919	1148	1057	1017	1011	1050	1128	1357	1086	914
36	35	992	1091	1054	1045	1061	1023	1030	1065	972	955
37	38	463	555	726	623	576	634	659	605	568	476
38	37	463	531	650	643	625	634	688	596	511	463
39	40	778	890	925	923	881	918	894	937	801	794
40	39	785	888	984	914	948	955	890	965	827	807
41	42	577	714	683	714	766	706	705	995	697	607
42	41	585	849	775	785	688	694	752	705	622	567
43	44	271	296	346	367	351	339	379	345	274	271
44	43	275	305	356	367	356	346	331	321	281	275
44	45	561	675	685	712	639	712	761	711	619	561
45	44	552	631	701	765	647	703	695	775	590	552
46	47	563	721	735	666	646	726	757	887	668	567
47	46	611	767	706	715	706	758	786	799	639	626
